query_id,query,sources,avg_kept_in_pool,avg_pred_hamming_kept,avg_query_margin_kept,Recall@1,Recall@5,Recall@10,Precision@1,Precision@5,Precision@10
0,+Smiling,4786,430.164020058504,7.095680359662252,0.5160218023115554,0.08838278311742583,0.25094024237358964,0.34078562473882157,0.08838278311742583,0.06748850814876611,0.05562055996656836
1,+Eyeglasses,2196,452.65983606557376,7.485013727933331,0.14714616444131498,0.19080145719489983,0.47996357012750457,0.6252276867030966,0.19080145719489983,0.1465391621129307,0.1267304189435326
2,-Heavy_Makeup,4087,203.06704183998042,6.787074800280857,0.29582935741209065,0.0589674577930022,0.19525324198678737,0.29018840225103987,0.0589674577930022,0.047222901884022214,0.04044531441154815
3,+Male,1595,498.39122257053293,6.800924206078987,0.3915820465753071,0.1310344827586207,0.3492163009404389,0.4746081504702194,0.1310344827586207,0.11147335423197463,0.09843260188087703
4,-Young,5355,260.3869281045752,7.1548897749458265,0.17894032710100533,0.04780578898225957,0.18281979458450046,0.2857142857142857,0.04780578898225957,0.04776844070961664,0.04537815126050339
5,+Blond_Hair,5469,389.13695373925765,6.42733809376443,0.14163548791293012,0.0852075333699031,0.27153044432254525,0.400621685865789,0.0852075333699031,0.07343207167672176,0.06584384713841693
6,+Mustache,301,264.3887043189369,7.496249248023049,0.045566366397562216,0.09634551495016612,0.30564784053156147,0.45514950166112955,0.09634551495016612,0.08770764119601321,0.07076411960132896
7,-Young,5355,260.3869281045752,7.1548897749458265,0.17894032710100533,0.04780578898225957,0.18281979458450046,0.2857142857142857,0.04780578898225957,0.04776844070961664,0.04537815126050339
8,"+Eyeglasses, +Smiling",612,242.44117647058823,7.847701251117233,0.30476585911964277,0.17483660130718953,0.45588235294117646,0.6111111111111112,0.17483660130718953,0.14705882352941227,0.12516339869281062
9,"+Black_Hair, -Wavy_Hair",2572,283.6753499222395,6.175396371036073,0.3158964724229246,0.07659409020217729,0.23872472783825816,0.3833592534992224,0.07659409020217729,0.062130637636080864,0.05832037325038815
10,"-Male, -Mustache",27,488.51851851851853,8.519405859488028,0.7387586986577069,0.037037037037037035,0.14814814814814814,0.37037037037037035,0.037037037037037035,0.037037037037037035,0.04074074074074074
11,"+Chubby, -Young",584,293.18150684931504,7.759652163067909,0.16874230706630505,0.07363013698630137,0.3167808219178082,0.4914383561643836,0.07363013698630137,0.07671232876712335,0.06643835616438384
12,"-Smiling, +Eyeglasses, +Wearing_Hat",79,71.49367088607595,8.433170234100729,0.18594316440292552,0.21518987341772153,0.6708860759493671,0.7468354430379747,0.21518987341772153,0.24050632911392386,0.160759493670886
13,"+Wearing_Lipstick, -Heavy_Makeup, +Smiling",34,69.67647058823529,6.8828299466301415,0.27491606508984284,0.029411764705882353,0.08823529411764706,0.2647058823529412,0.029411764705882353,0.017647058823529415,0.02941176470588235
