query_id,query,sources,avg_kept_in_pool,avg_pred_hamming_kept,avg_query_margin_kept,Recall@1,Recall@5,Recall@10,Precision@1,Precision@5,Precision@10
0,+Smiling,4786,500.0,8.287284555217983,0.30492693038538216,0.07521938988717092,0.21562891767655662,0.29837024655244465,0.07521938988717092,0.058838278311741814,0.04774341830338404
1,+Eyeglasses,2196,500.0,9.750230886462825,0.45852556032126934,0.18579234972677597,0.4644808743169399,0.6133879781420765,0.18579234972677597,0.13916211293260297,0.12249544626593688
2,-Heavy_Makeup,4087,500.0,7.255244774254896,-0.07680982327620543,0.0533398580866161,0.1808172253486665,0.26914607291411796,0.0533398580866161,0.04335698556398313,0.03724002936138923
3,+Male,1595,500.0,9.617135247317227,0.48948318719116496,0.12539184952978055,0.3373040752351097,0.46394984326018807,0.12539184952978055,0.1038244514106583,0.09316614420062637
4,-Young,5355,500.0,8.083593660910257,0.25508731601019125,0.04855275443510738,0.16619981325863678,0.26442577030812325,0.04855275443510738,0.04366013071895376,0.041475256769373664
5,+Blond_Hair,5469,500.0,7.753229474733638,0.28179446643372436,0.08173340647284695,0.2574510879502651,0.37849698299506307,0.08173340647284695,0.0693728286706879,0.06194916803803271
6,+Mustache,301,500.0,8.531335965343487,0.30184100739088565,0.12292358803986711,0.3654485049833887,0.4850498338870432,0.12292358803986711,0.09900332225913608,0.07774086378737548
7,-Young,5355,500.0,8.083593660910257,0.25508731601019125,0.04855275443510738,0.16619981325863678,0.26442577030812325,0.04855275443510738,0.04366013071895376,0.041475256769373664
8,"+Eyeglasses, +Smiling",612,500.0,9.502915498477961,0.23163230190650116,0.18627450980392157,0.44281045751633985,0.5964052287581699,0.18627450980392157,0.13921568627451017,0.11911764705882377
9,"+Black_Hair, -Wavy_Hair",2572,500.0,7.326769394414792,0.2514458442770211,0.06804043545878694,0.22783825816485226,0.359253499222395,0.06804043545878694,0.05684292379471244,0.05276049766718457
10,"-Male, -Mustache",27,500.0,12.214667231948287,0.46555179247149714,0.07407407407407407,0.2222222222222222,0.37037037037037035,0.07407407407407407,0.05185185185185185,0.04074074074074074
11,"+Chubby, -Young",584,500.0,9.34245591539226,0.41589874603262506,0.08047945205479452,0.3013698630136986,0.4520547945205479,0.08047945205479452,0.07191780821917812,0.06181506849315088
12,"-Smiling, +Eyeglasses, +Wearing_Hat",79,500.0,9.850557381593728,0.19603251995919627,0.22784810126582278,0.6708860759493671,0.810126582278481,0.22784810126582278,0.24556962025316437,0.17341772151898727
13,"+Wearing_Lipstick, -Heavy_Makeup, +Smiling",34,500.0,8.117353369207944,0.1227946660536177,0.0,0.029411764705882353,0.08823529411764706,0.0,0.0058823529411764705,0.008823529411764707
