query_id,query,sources,avg_kept_in_pool,avg_pred_hamming_kept,avg_query_margin_kept,Recall@1,Recall@5,Recall@10,Precision@1,Precision@5,Precision@10
0,+Smiling,4786,430.164020058504,7.095680359662252,0.5160218023115554,0.07709987463435018,0.22565816966151275,0.31132469703301296,0.07709987463435018,0.06042624320935984,0.049540325950688614
1,+Eyeglasses,2196,452.65983606557376,7.485013727933331,0.14714616444131498,0.17076502732240437,0.44581056466302366,0.5956284153005464,0.17076502732240437,0.12905282331511675,0.11329690346083643
2,-Heavy_Makeup,4087,203.06704183998042,6.787074800280857,0.29582935741209065,0.05285050159040861,0.18228529483728897,0.27770981159774893,0.05285050159040861,0.04379740641056995,0.03797406410570042
3,+Male,1595,498.39122257053293,6.800924206078987,0.3915820465753071,0.1122257053291536,0.30595611285266455,0.4426332288401254,0.1122257053291536,0.09103448275862085,0.08733542319749171
4,-Young,5355,260.3869281045752,7.1548897749458265,0.17894032710100533,0.04612511671335201,0.16862745098039217,0.26554621848739496,0.04612511671335201,0.04451914098972879,0.04203548085900953
5,+Blond_Hair,5469,389.13695373925765,6.42733809376443,0.14163548791293012,0.0784421283598464,0.25068568294020843,0.38197110989211924,0.0784421283598464,0.06717864326202093,0.06065094167123793
6,+Mustache,301,264.3887043189369,7.496249248023049,0.045566366397562216,0.12292358803986711,0.32558139534883723,0.43521594684385384,0.12292358803986711,0.09036544850498329,0.06910299003322264
7,-Young,5355,260.3869281045752,7.1548897749458265,0.17894032710100533,0.04612511671335201,0.16862745098039217,0.26554621848739496,0.04612511671335201,0.04451914098972879,0.04203548085900953
8,"+Eyeglasses, +Smiling",612,242.44117647058823,7.847701251117233,0.30476585911964277,0.16830065359477125,0.43137254901960786,0.5882352941176471,0.16830065359477125,0.1352941176470592,0.11764705882352965
9,"+Black_Hair, -Wavy_Hair",2572,283.6753499222395,6.175396371036073,0.3158964724229246,0.07115085536547434,0.22939346811819597,0.36741835147744945,0.07115085536547434,0.059175738724727846,0.05489891135303205
10,"-Male, -Mustache",27,488.51851851851853,8.519405859488028,0.7387586986577069,0.07407407407407407,0.18518518518518517,0.4074074074074074,0.07407407407407407,0.044444444444444446,0.04814814814814815
11,"+Chubby, -Young",584,293.18150684931504,7.759652163067909,0.16874230706630505,0.0821917808219178,0.3407534246575342,0.4914383561643836,0.0821917808219178,0.08082191780821928,0.0655821917808222
12,"-Smiling, +Eyeglasses, +Wearing_Hat",79,71.49367088607595,8.433170234100729,0.18594316440292552,0.22784810126582278,0.620253164556962,0.7088607594936709,0.22784810126582278,0.21012658227848088,0.15189873417721514
13,"+Wearing_Lipstick, -Heavy_Makeup, +Smiling",34,69.67647058823529,6.8828299466301415,0.27491606508984284,0.029411764705882353,0.08823529411764706,0.20588235294117646,0.029411764705882353,0.023529411764705882,0.023529411764705882
