method,checkpoint,probe_checkpoint,query_entries,source_query_cases,avg_kept_in_pool,avg_pred_hamming_kept,avg_query_margin_kept,macro_Recall@1,macro_Recall@5,macro_Recall@10,macro_Precision@1,macro_Precision@5,macro_Precision@10,micro_Recall@1,micro_Recall@5,micro_Recall@10,micro_Precision@1,micro_Precision@5,micro_Precision@10
C_cal_hybrid_lh010_ls005_balancedaccuracy,/mnt/meditech/group1/deep_learning/cluster/artifacts/training_runs/hpsearch_hamming_weighted_v7_20260626_163418_long/hamming_weighted_v7_v7_70_001_h2_0p75_off0p7_same0p2_weak0p1_h20p75_lr5em05_beta0p75_long/checkpoints/best_val_official_like_at10.pt,/mnt/meditech/group1/deep_learning/cluster/artifacts/results/probe_reranker_v2_calibrated/probe_reranker_v2_calibrated_20260627_020152/probe/best_probe.pt,14,33052,372.47682439791845,8.696057185009492,0.39791913930081896,0.09590336846745771,0.29042958555603643,0.41781538986213407,0.09590336846745771,0.08438875542997215,0.07202725552781578,0.07830085925208762,0.23726249546169673,0.3482088829722861,0.07830085925208762,0.0642321190850774,0.05699806365726673
