query_id,query,sources,avg_kept_in_pool,avg_pred_hamming_kept,avg_query_margin_kept,Recall@1,Recall@5,Recall@10,Precision@1,Precision@5,Precision@10
0,+Smiling,4786,423.4782699540326,6.571482856105273,0.4486521451395025,0.08692018386961972,0.24655244463017134,0.33786042624320933,0.08692018386961972,0.06677810279983178,0.05493104889260259
1,+Eyeglasses,2196,449.7372495446266,6.444401005686741,0.0728760752046586,0.19171220400728597,0.4808743169398907,0.6252276867030966,0.19171220400728597,0.14672131147540785,0.12604735883424298
2,-Heavy_Makeup,4087,245.84462931245412,6.0302969687195604,0.35760448761840363,0.06948862246146317,0.22094445803768045,0.32591142647418647,0.06948862246146317,0.052948372889649556,0.04511866895032944
3,+Male,1595,498.9880877742947,5.820400831168722,0.5660369469827993,0.13166144200626959,0.3492163009404389,0.47398119122257054,0.13166144200626959,0.11122257053291507,0.09836990595611214
4,-Young,5355,298.7432306255836,6.505321535587756,0.24808651549475533,0.044444444444444446,0.17329598506069094,0.27413632119514475,0.044444444444444446,0.04451914098972874,0.043025210084032844
5,+Blond_Hair,5469,380.0043883708173,5.89681094192809,0.12025089570794383,0.08465898701773633,0.2631194002559883,0.3898336076065094,0.08465898701773633,0.07134759553848823,0.064472481258
6,+Mustache,301,264.3887043189369,6.775706978731377,0.045566366397562216,0.09634551495016612,0.30564784053156147,0.45514950166112955,0.09634551495016612,0.08770764119601321,0.07076411960132896
7,-Young,5355,298.7432306255836,6.505321535587756,0.24808651549475533,0.044444444444444446,0.17329598506069094,0.27413632119514475,0.044444444444444446,0.04451914098972874,0.043025210084032844
8,"+Eyeglasses, +Smiling",612,235.44771241830065,6.7878920587838865,0.235037697491303,0.17483660130718953,0.45751633986928103,0.6094771241830066,0.17483660130718953,0.14771241830065412,0.12483660130718971
9,"+Black_Hair, -Wavy_Hair",2572,287.16407465007774,5.602003662990374,0.3224371049443077,0.07465007776049767,0.2375583203732504,0.3818040435458787,0.07465007776049767,0.06135303265940902,0.0580093312597194
10,"-Male, -Mustache",27,481.44444444444446,7.552687998171206,0.6549013367405644,0.037037037037037035,0.14814814814814814,0.4074074074074074,0.037037037037037035,0.037037037037037035,0.044444444444444446
11,"+Chubby, -Young",584,257.41267123287673,7.145384086321478,0.19901720000660583,0.07534246575342465,0.3184931506849315,0.5051369863013698,0.07534246575342465,0.07773972602739732,0.0667808219178085
12,"-Smiling, +Eyeglasses, +Wearing_Hat",79,69.62025316455696,7.402829432789283,0.1838460538206221,0.25316455696202533,0.6708860759493671,0.759493670886076,0.25316455696202533,0.2303797468354429,0.15063291139240498
13,"+Wearing_Lipstick, -Heavy_Makeup, +Smiling",34,78.8529411764706,5.821090473848231,0.24480109135894215,0.029411764705882353,0.14705882352941177,0.29411764705882354,0.029411764705882353,0.029411764705882353,0.032352941176470584
