query_id,query,sources,Recall@1,Recall@5,Recall@10,Precision@1,Precision@5,Precision@10,method
9,"+Black_Hair, -Wavy_Hair",2572,0.0447122861586314,0.160964230171073,0.2562208398133748,0.0447122861586314,0.0378693623639193,0.0344867807153965,Blend model_plus_generic_delta_100
10,"-Male, -Mustache",27,0.037037037037037,0.1481481481481481,0.1481481481481481,0.037037037037037,0.0296296296296296,0.0185185185185185,Blend model_plus_generic_delta_100
11,"+Chubby, -Young",584,0.0102739726027397,0.0342465753424657,0.0616438356164383,0.0102739726027397,0.0071917808219178,0.0077054794520547,Blend model_plus_generic_delta_100
12,"-Smiling, +Eyeglasses, +Wearing_Hat",79,0.1518987341772152,0.6075949367088608,0.7215189873417721,0.1518987341772152,0.1873417721518986,0.1506329113924049,Blend model_plus_generic_delta_100
13,"+Wearing_Lipstick, -Heavy_Makeup, +Smiling",34,0.0294117647058823,0.0294117647058823,0.0588235294117647,0.0294117647058823,0.0058823529411764,0.0088235294117647,Blend model_plus_generic_delta_100
0,+Smiling,4786,0.0779356456330965,0.2292101964061847,0.3125783535311324,0.0779356456330965,0.0631842875052226,0.0518595904722096,Blend model_plus_tuned_delta_025
1,+Eyeglasses,2196,0.1329690346083788,0.3647540983606557,0.4986338797814207,0.1329690346083788,0.1057377049180318,0.0864754098360644,Blend model_plus_tuned_delta_025
2,-Heavy_Makeup,4087,0.0523611450942011,0.1553706875458771,0.2312209444580376,0.0523611450942011,0.0367017372155615,0.0323709322241249,Blend model_plus_tuned_delta_025
3,+Male,1595,0.018808777429467,0.0789968652037617,0.1316614420062695,0.018808777429467,0.018808777429467,0.0196238244514107,Blend model_plus_tuned_delta_025
4,-Young,5355,0.015126050420168,0.0606909430438842,0.1055088702147525,0.015126050420168,0.0147152194211018,0.0143790849673202,Blend model_plus_tuned_delta_025
5,+Blond_Hair,5469,0.0466264399341744,0.1548729200950813,0.2336807460230389,0.0466264399341744,0.0393856280855729,0.0349972572682386,Blend model_plus_tuned_delta_025
6,+Mustache,301,0.0897009966777408,0.2425249169435216,0.3222591362126246,0.0897009966777408,0.0624584717607972,0.0518272425249168,Blend model_plus_tuned_delta_025
7,-Young,5355,0.015126050420168,0.0606909430438842,0.1055088702147525,0.015126050420168,0.0147152194211018,0.0143790849673202,Blend model_plus_tuned_delta_025
8,"+Eyeglasses, +Smiling",612,0.1339869281045751,0.3349673202614379,0.477124183006536,0.1339869281045751,0.0875816993464054,0.0728758169934643,Blend model_plus_tuned_delta_025
9,"+Black_Hair, -Wavy_Hair",2572,0.0419906687402799,0.1531881804043545,0.2492223950233281,0.0419906687402799,0.0363141524105756,0.0332814930015551,Blend model_plus_tuned_delta_025
10,"-Male, -Mustache",27,0.0,0.0,0.0,0.0,0.0,0.0,Blend model_plus_tuned_delta_025
11,"+Chubby, -Young",584,0.0017123287671232,0.0154109589041095,0.0256849315068493,0.0017123287671232,0.0030821917808219,0.0032534246575342,Blend model_plus_tuned_delta_025
12,"-Smiling, +Eyeglasses, +Wearing_Hat",79,0.1265822784810126,0.5189873417721519,0.6455696202531646,0.1265822784810126,0.1468354430379747,0.1189873417721518,Blend model_plus_tuned_delta_025
13,"+Wearing_Lipstick, -Heavy_Makeup, +Smiling",34,0.0294117647058823,0.0588235294117647,0.0588235294117647,0.0294117647058823,0.0117647058823529,0.0088235294117647,Blend model_plus_tuned_delta_025
0,+Smiling,4786,0.0798161303802758,0.2298370246552444,0.307772670288341,0.0798161303802758,0.0636021730045958,0.0511700793982439,Blend model_plus_tuned_delta_050
1,+Eyeglasses,2196,0.1429872495446266,0.3647540983606557,0.5,0.1429872495446266,0.1040983606557367,0.0883879781420753,Blend model_plus_tuned_delta_050
2,-Heavy_Makeup,4087,0.0538292145828235,0.1578174700269146,0.2353804746758013,0.0538292145828235,0.037582578908735,0.0327379495962805,Blend model_plus_tuned_delta_050
3,+Male,1595,0.0545454545454545,0.1573667711598746,0.2557993730407523,0.0545454545454545,0.0443887147335424,0.0453291536050157,Blend model_plus_tuned_delta_050
4,-Young,5355,0.0252100840336134,0.0829131652661064,0.1361344537815126,0.0252100840336134,0.0205415499533148,0.0192903828197944,Blend model_plus_tuned_delta_050
5,+Blond_Hair,5469,0.0495520204790638,0.1682208813311391,0.2492228926677637,0.0495520204790638,0.0428597549826289,0.0372828670689333,Blend model_plus_tuned_delta_050
6,+Mustache,301,0.1063122923588039,0.2691029900332226,0.3521594684385382,0.1063122923588039,0.0684385382059799,0.0568106312292358,Blend model_plus_tuned_delta_050
7,-Young,5355,0.0252100840336134,0.0829131652661064,0.1361344537815126,0.0252100840336134,0.0205415499533148,0.0192903828197944,Blend model_plus_tuned_delta_050
8,"+Eyeglasses, +Smiling",612,0.130718954248366,0.3627450980392157,0.5179738562091504,0.130718954248366,0.0980392156862746,0.0815359477124186,Blend model_plus_tuned_delta_050
9,"+Black_Hair, -Wavy_Hair",2572,0.0489891135303265,0.1695178849144634,0.2729393468118196,0.0489891135303265,0.0405909797822708,0.0367807153965783,Blend model_plus_tuned_delta_050
10,"-Male, -Mustache",27,0.0,0.074074074074074,0.074074074074074,0.0,0.0148148148148148,0.0074074074074074,Blend model_plus_tuned_delta_050
11,"+Chubby, -Young",584,0.0017123287671232,0.0154109589041095,0.0325342465753424,0.0017123287671232,0.0030821917808219,0.0039383561643835,Blend model_plus_tuned_delta_050
12,"-Smiling, +Eyeglasses, +Wearing_Hat",79,0.189873417721519,0.5569620253164557,0.6962025316455697,0.189873417721519,0.1772151898734176,0.1367088607594936,Blend model_plus_tuned_delta_050
13,"+Wearing_Lipstick, -Heavy_Makeup, +Smiling",34,0.0294117647058823,0.0588235294117647,0.0588235294117647,0.0294117647058823,0.0117647058823529,0.0088235294117647,Blend model_plus_tuned_delta_050
0,+Smiling,4786,0.0643543669034684,0.1984956122022566,0.2753865440869202,0.0643543669034684,0.0524864187212697,0.0439197659841196,Blend model_plus_tuned_delta_100
1,+Eyeglasses,2196,0.104735883424408,0.2887067395264117,0.4221311475409836,0.104735883424408,0.0796903460837885,0.0702641165755912,Blend model_plus_tuned_delta_100
2,-Heavy_Makeup,4087,0.0462441888916075,0.1578174700269146,0.2395400048935649,0.0462441888916075,0.0374357719598728,0.0324198678737456,Blend model_plus_tuned_delta_100
3,+Male,1595,0.0840125391849529,0.2244514106583072,0.3153605015673981,0.0840125391849529,0.0687147335423201,0.0608777429467083,Blend model_plus_tuned_delta_100
4,-Young,5355,0.0263305322128851,0.0829131652661064,0.1286647992530345,0.0263305322128851,0.020280112044818,0.0179831932773108,Blend model_plus_tuned_delta_100
5,+Blond_Hair,5469,0.0502834156152861,0.1621868714573048,0.2572682391662095,0.0502834156152861,0.0426037666849511,0.0382153958676167,Blend model_plus_tuned_delta_100
6,+Mustache,301,0.1029900332225913,0.3255813953488372,0.4318936877076412,0.1029900332225913,0.083720930232558,0.0687707641196013,Blend model_plus_tuned_delta_100
7,-Young,5355,0.0263305322128851,0.0829131652661064,0.1286647992530345,0.0263305322128851,0.020280112044818,0.0179831932773108,Blend model_plus_tuned_delta_100
8,"+Eyeglasses, +Smiling",612,0.0980392156862745,0.3235294117647059,0.4869281045751634,0.0980392156862745,0.0859477124183007,0.0735294117647061,Blend model_plus_tuned_delta_100
9,"+Black_Hair, -Wavy_Hair",2572,0.0447122861586314,0.160964230171073,0.2562208398133748,0.0447122861586314,0.0378693623639193,0.0344867807153965,Blend model_plus_tuned_delta_100
10,"-Male, -Mustache",27,0.0,0.074074074074074,0.074074074074074,0.0,0.0222222222222222,0.0148148148148148,Blend model_plus_tuned_delta_100
11,"+Chubby, -Young",584,0.0102739726027397,0.0256849315068493,0.0650684931506849,0.0102739726027397,0.0051369863013698,0.0068493150684931,Blend model_plus_tuned_delta_100
12,"-Smiling, +Eyeglasses, +Wearing_Hat",79,0.1518987341772152,0.6075949367088608,0.7215189873417721,0.1518987341772152,0.1873417721518986,0.1506329113924049,Blend model_plus_tuned_delta_100
13,"+Wearing_Lipstick, -Heavy_Makeup, +Smiling",34,0.0294117647058823,0.0294117647058823,0.0588235294117647,0.0294117647058823,0.0058823529411764,0.0088235294117647,Blend model_plus_tuned_delta_100
0,+Smiling,4786,0.0777267028834099,0.218972001671542,0.2954450480568324,0.0777267028834099,0.0594233180108642,0.0473255328040108,Blend rrf_model_generic
1,+Eyeglasses,2196,0.0869763205828779,0.2454462659380692,0.3647540983606557,0.0869763205828779,0.063570127504554,0.0544626593806916,Blend rrf_model_generic
2,-Heavy_Makeup,4087,0.0415953021776364,0.1309028627355028,0.1952532419867873,0.0415953021776364,0.0307805236114511,0.0261071690726692,Blend rrf_model_generic
3,+Male,1595,0.0677115987460815,0.1855799373040752,0.2407523510971786,0.0677115987460815,0.0529153605015676,0.0430094043887148,Blend rrf_model_generic
4,-Young,5355,0.0117647058823529,0.0418300653594771,0.0746965452847805,0.0117647058823529,0.0105695611577964,0.010233426704015,Blend rrf_model_generic
5,+Blond_Hair,5469,0.0385810934357286,0.130736880599744,0.204059243006034,0.0385810934357286,0.0345949899433167,0.0312671420735047,Blend rrf_model_generic
6,+Mustache,301,0.0996677740863787,0.2292358803986711,0.2823920265780731,0.0996677740863787,0.0611295681063122,0.0445182724252491,Blend rrf_model_generic
7,-Young,5355,0.0117647058823529,0.0418300653594771,0.0746965452847805,0.0117647058823529,0.0105695611577964,0.010233426704015,Blend rrf_model_generic
8,"+Eyeglasses, +Smiling",612,0.0637254901960784,0.1977124183006536,0.2941176470588235,0.0637254901960784,0.045751633986928,0.0375816993464052,Blend rrf_model_generic
9,"+Black_Hair, -Wavy_Hair",2572,0.0369362363919129,0.1395800933125972,0.2255054432348367,0.0369362363919129,0.0327371695178851,0.0302099533437013,Blend rrf_model_generic
10,"-Male, -Mustache",27,0.037037037037037,0.074074074074074,0.1111111111111111,0.037037037037037,0.0148148148148148,0.0222222222222222,Blend rrf_model_generic
11,"+Chubby, -Young",584,0.0034246575342465,0.0188356164383561,0.0308219178082191,0.0034246575342465,0.0037671232876712,0.0034246575342465,Blend rrf_model_generic
12,"-Smiling, +Eyeglasses, +Wearing_Hat",79,0.050632911392405,0.2025316455696202,0.3037974683544304,0.050632911392405,0.0455696202531645,0.0379746835443038,Blend rrf_model_generic
13,"+Wearing_Lipstick, -Heavy_Makeup, +Smiling",34,0.0294117647058823,0.088235294117647,0.1176470588235294,0.0294117647058823,0.0235294117647058,0.0147058823529411,Blend rrf_model_generic
0,+Smiling,4786,0.0777267028834099,0.218972001671542,0.2954450480568324,0.0777267028834099,0.0594233180108642,0.0473255328040108,Blend rrf_model_tuned
1,+Eyeglasses,2196,0.0869763205828779,0.2454462659380692,0.3647540983606557,0.0869763205828779,0.063570127504554,0.0544626593806916,Blend rrf_model_tuned
2,-Heavy_Makeup,4087,0.0415953021776364,0.1309028627355028,0.1952532419867873,0.0415953021776364,0.0307805236114511,0.0261071690726692,Blend rrf_model_tuned
3,+Male,1595,0.0526645768025078,0.1429467084639498,0.206269592476489,0.0526645768025078,0.04,0.0346081504702195,Blend rrf_model_tuned
4,-Young,5355,0.0184873949579831,0.0657329598506069,0.1120448179271708,0.0184873949579831,0.0163211951447246,0.0156676003734826,Blend rrf_model_tuned
5,+Blond_Hair,5469,0.0385810934357286,0.130736880599744,0.204059243006034,0.0385810934357286,0.0345949899433167,0.0312671420735047,Blend rrf_model_tuned
6,+Mustache,301,0.0996677740863787,0.2292358803986711,0.2823920265780731,0.0996677740863787,0.0611295681063122,0.0445182724252491,Blend rrf_model_tuned
7,-Young,5355,0.0184873949579831,0.0657329598506069,0.1120448179271708,0.0184873949579831,0.0163211951447246,0.0156676003734826,Blend rrf_model_tuned
8,"+Eyeglasses, +Smiling",612,0.0637254901960784,0.1977124183006536,0.2941176470588235,0.0637254901960784,0.045751633986928,0.0375816993464052,Blend rrf_model_tuned
9,"+Black_Hair, -Wavy_Hair",2572,0.0369362363919129,0.1395800933125972,0.2255054432348367,0.0369362363919129,0.0327371695178851,0.0302099533437013,Blend rrf_model_tuned
10,"-Male, -Mustache",27,0.0,0.074074074074074,0.074074074074074,0.0,0.0148148148148148,0.0148148148148148,Blend rrf_model_tuned
11,"+Chubby, -Young",584,0.0034246575342465,0.0085616438356164,0.0256849315068493,0.0034246575342465,0.0020547945205479,0.0029109589041095,Blend rrf_model_tuned
12,"-Smiling, +Eyeglasses, +Wearing_Hat",79,0.050632911392405,0.2025316455696202,0.3037974683544304,0.050632911392405,0.0455696202531645,0.0379746835443038,Blend rrf_model_tuned
13,"+Wearing_Lipstick, -Heavy_Makeup, +Smiling",34,0.0294117647058823,0.088235294117647,0.1176470588235294,0.0294117647058823,0.0235294117647058,0.0147058823529411,Blend rrf_model_tuned
0,+Smiling,4786,0.0760551608859172,0.2279565399080652,0.3065190137902215,0.0760551608859172,0.0616798997074793,0.0505641454241528,Blend score_fusion_generic_25sum
1,+Eyeglasses,2196,0.1088342440801457,0.3064663023679417,0.4316939890710382,0.1088342440801457,0.0834244080145716,0.0718123861566476,Blend score_fusion_generic_25sum
2,-Heavy_Makeup,4087,0.0469782236359187,0.1448495228774162,0.2158062148275018,0.0469782236359187,0.0344017616833864,0.0297284071446045,Blend score_fusion_generic_25sum
3,+Male,1595,0.0225705329153605,0.0664576802507837,0.1228840125391849,0.0225705329153605,0.0169278996865203,0.0174921630094044,Blend score_fusion_generic_25sum
4,-Young,5355,0.011391223155929,0.0444444444444444,0.0776844070961718,0.011391223155929,0.0110550887021475,0.0108496732026144,Blend score_fusion_generic_25sum
5,+Blond_Hair,5469,0.0380325470835618,0.136039495337356,0.2128359846407021,0.0380325470835618,0.0352898153227279,0.0322910952642159,Blend score_fusion_generic_25sum
6,+Mustache,301,0.0897009966777408,0.2325581395348837,0.2956810631229236,0.0897009966777408,0.0611295681063122,0.048172757475083,Blend score_fusion_generic_25sum
7,-Young,5355,0.011391223155929,0.0444444444444444,0.0776844070961718,0.011391223155929,0.0110550887021475,0.0108496732026144,Blend score_fusion_generic_25sum
8,"+Eyeglasses, +Smiling",612,0.1029411764705882,0.2598039215686274,0.3627450980392157,0.1029411764705882,0.0620915032679738,0.0506535947712419,Blend score_fusion_generic_25sum
9,"+Black_Hair, -Wavy_Hair",2572,0.0346034214618973,0.1314152410575427,0.21850699844479,0.0346034214618973,0.0307931570762054,0.0294323483670295,Blend score_fusion_generic_25sum
10,"-Male, -Mustache",27,0.0,0.0,0.0,0.0,0.0,0.0,Blend score_fusion_generic_25sum
11,"+Chubby, -Young",584,0.0017123287671232,0.0154109589041095,0.0273972602739726,0.0017123287671232,0.0030821917808219,0.0030821917808219,Blend score_fusion_generic_25sum
12,"-Smiling, +Eyeglasses, +Wearing_Hat",79,0.0886075949367088,0.3164556962025316,0.4430379746835443,0.0886075949367088,0.0784810126582278,0.0696202531645569,Blend score_fusion_generic_25sum
13,"+Wearing_Lipstick, -Heavy_Makeup, +Smiling",34,0.0294117647058823,0.088235294117647,0.1176470588235294,0.0294117647058823,0.0176470588235294,0.0147058823529411,Blend score_fusion_generic_25sum
0,+Smiling,4786,0.0823234433765148,0.22398662766402,0.3061011282908483,0.0823234433765148,0.0606769745089837,0.0497492687003751,Blend score_fusion_generic_50sum
1,+Eyeglasses,2196,0.0924408014571949,0.2654826958105646,0.3866120218579235,0.0924408014571949,0.0707650273224044,0.0597449908925313,Blend score_fusion_generic_50sum
2,-Heavy_Makeup,4087,0.0445314411548813,0.14117934915586,0.2040616589185221,0.0445314411548813,0.03332517739173,0.0277465133349642,Blend score_fusion_generic_50sum
3,+Male,1595,0.0526645768025078,0.161128526645768,0.231974921630094,0.0526645768025078,0.0441379310344829,0.0403134796238246,Blend score_fusion_generic_50sum
4,-Young,5355,0.0121381886087768,0.0412698412698412,0.0743230625583566,0.0121381886087768,0.010532212885154,0.0102521008403361,Blend score_fusion_generic_50sum
5,+Blond_Hair,5469,0.0407752788443956,0.1353081002011336,0.2060705796306454,0.0407752788443956,0.0353629548363501,0.0317608337904548,Blend score_fusion_generic_50sum
6,+Mustache,301,0.1029900332225913,0.2392026578073089,0.2956810631229236,0.1029900332225913,0.0624584717607972,0.0458471760797341,Blend score_fusion_generic_50sum
7,-Young,5355,0.0121381886087768,0.0412698412698412,0.0743230625583566,0.0121381886087768,0.010532212885154,0.0102521008403361,Blend score_fusion_generic_50sum
8,"+Eyeglasses, +Smiling",612,0.0800653594771241,0.2254901960784313,0.3218954248366013,0.0800653594771241,0.053267973856209,0.042483660130719,Blend score_fusion_generic_50sum
9,"+Black_Hair, -Wavy_Hair",2572,0.0381026438569206,0.1341368584758942,0.223950233281493,0.0381026438569206,0.0322706065318819,0.0301321928460342,Blend score_fusion_generic_50sum
10,"-Male, -Mustache",27,0.0,0.037037037037037,0.074074074074074,0.0,0.0074074074074074,0.0074074074074074,Blend score_fusion_generic_50sum
11,"+Chubby, -Young",584,0.0017123287671232,0.0154109589041095,0.0273972602739726,0.0017123287671232,0.0030821917808219,0.0032534246575342,Blend score_fusion_generic_50sum
12,"-Smiling, +Eyeglasses, +Wearing_Hat",79,0.050632911392405,0.2531645569620253,0.3670886075949367,0.050632911392405,0.0582278481012658,0.0481012658227848,Blend score_fusion_generic_50sum
13,"+Wearing_Lipstick, -Heavy_Makeup, +Smiling",34,0.0588235294117647,0.088235294117647,0.088235294117647,0.0588235294117647,0.0176470588235294,0.0117647058823529,Blend score_fusion_generic_50sum
0,+Smiling,4786,0.0785624738821562,0.2122858336815712,0.2910572503134141,0.0785624738821562,0.0577935645633089,0.0464270789803585,Blend score_fusion_generic_75sum
1,+Eyeglasses,2196,0.0774134790528233,0.2103825136612022,0.3169398907103825,0.0774134790528233,0.0546448087431697,0.0461748633879778,Blend score_fusion_generic_75sum
2,-Heavy_Makeup,4087,0.0401272326890139,0.1264986542696354,0.1876682162955713,0.0401272326890139,0.0290188402251042,0.0247125030584779,Blend score_fusion_generic_75sum
3,+Male,1595,0.0570532915360501,0.1824451410658307,0.2777429467084639,0.0570532915360501,0.0527899686520378,0.0487774294670846,Blend score_fusion_generic_75sum
4,-Young,5355,0.011204481792717,0.0418300653594771,0.0720821661998132,0.011204481792717,0.0105695611577964,0.0100653594771242,Blend score_fusion_generic_75sum
5,+Blond_Hair,5469,0.0394953373560065,0.1312854269519107,0.2002194185408667,0.0394953373560065,0.0351435362954834,0.0311208630462603,Blend score_fusion_generic_75sum
6,+Mustache,301,0.1063122923588039,0.2159468438538206,0.2790697674418604,0.1063122923588039,0.0591362126245846,0.0438538205980066,Blend score_fusion_generic_75sum
7,-Young,5355,0.011204481792717,0.0418300653594771,0.0720821661998132,0.011204481792717,0.0105695611577964,0.0100653594771242,Blend score_fusion_generic_75sum
8,"+Eyeglasses, +Smiling",612,0.0441176470588235,0.1617647058823529,0.2532679738562091,0.0441176470588235,0.0375816993464051,0.030392156862745,Blend score_fusion_generic_75sum
9,"+Black_Hair, -Wavy_Hair",2572,0.0384914463452566,0.1360808709175738,0.21850699844479,0.0384914463452566,0.0319595645412132,0.0289269051321929,Blend score_fusion_generic_75sum
10,"-Male, -Mustache",27,0.0,0.037037037037037,0.1111111111111111,0.0,0.0148148148148148,0.0185185185185185,Blend score_fusion_generic_75sum
11,"+Chubby, -Young",584,0.0034246575342465,0.0136986301369863,0.0273972602739726,0.0034246575342465,0.0027397260273972,0.0029109589041095,Blend score_fusion_generic_75sum
12,"-Smiling, +Eyeglasses, +Wearing_Hat",79,0.050632911392405,0.1265822784810126,0.2278481012658227,0.050632911392405,0.0253164556962025,0.0253164556962025,Blend score_fusion_generic_75sum
13,"+Wearing_Lipstick, -Heavy_Makeup, +Smiling",34,0.0588235294117647,0.0588235294117647,0.088235294117647,0.0588235294117647,0.0176470588235294,0.0117647058823529,Blend score_fusion_generic_75sum
0,+Smiling,4786,0.0760551608859172,0.2279565399080652,0.3065190137902215,0.0760551608859172,0.0616798997074793,0.0505641454241528,Blend score_fusion_tuned_25sum
1,+Eyeglasses,2196,0.1088342440801457,0.3064663023679417,0.4316939890710382,0.1088342440801457,0.0834244080145716,0.0718123861566476,Blend score_fusion_tuned_25sum
2,-Heavy_Makeup,4087,0.0469782236359187,0.1448495228774162,0.2158062148275018,0.0469782236359187,0.0344017616833864,0.0297284071446045,Blend score_fusion_tuned_25sum
3,+Male,1595,0.0175548589341692,0.0545454545454545,0.0978056426332288,0.0175548589341692,0.0139184952978056,0.0141065830721003,Blend score_fusion_tuned_25sum
4,-Young,5355,0.0121381886087768,0.0479925303454715,0.084407096171802,0.0121381886087768,0.0118394024276377,0.0117273576097106,Blend score_fusion_tuned_25sum
5,+Blond_Hair,5469,0.0380325470835618,0.136039495337356,0.2128359846407021,0.0380325470835618,0.0352898153227279,0.0322910952642159,Blend score_fusion_tuned_25sum
6,+Mustache,301,0.0897009966777408,0.2325581395348837,0.2956810631229236,0.0897009966777408,0.0611295681063122,0.048172757475083,Blend score_fusion_tuned_25sum
7,-Young,5355,0.0121381886087768,0.0479925303454715,0.084407096171802,0.0121381886087768,0.0118394024276377,0.0117273576097106,Blend score_fusion_tuned_25sum
8,"+Eyeglasses, +Smiling",612,0.1029411764705882,0.2598039215686274,0.3627450980392157,0.1029411764705882,0.0620915032679738,0.0506535947712419,Blend score_fusion_tuned_25sum
9,"+Black_Hair, -Wavy_Hair",2572,0.0346034214618973,0.1314152410575427,0.21850699844479,0.0346034214618973,0.0307931570762054,0.0294323483670295,Blend score_fusion_tuned_25sum
10,"-Male, -Mustache",27,0.0,0.0,0.0,0.0,0.0,0.0,Blend score_fusion_tuned_25sum
11,"+Chubby, -Young",584,0.0017123287671232,0.011986301369863,0.0222602739726027,0.0017123287671232,0.0023972602739726,0.0027397260273972,Blend score_fusion_tuned_25sum
12,"-Smiling, +Eyeglasses, +Wearing_Hat",79,0.0886075949367088,0.3164556962025316,0.4430379746835443,0.0886075949367088,0.0784810126582278,0.0696202531645569,Blend score_fusion_tuned_25sum
13,"+Wearing_Lipstick, -Heavy_Makeup, +Smiling",34,0.0294117647058823,0.088235294117647,0.1176470588235294,0.0294117647058823,0.0176470588235294,0.0147058823529411,Blend score_fusion_tuned_25sum
0,+Smiling,4786,0.0823234433765148,0.22398662766402,0.3061011282908483,0.0823234433765148,0.0606769745089837,0.0497492687003751,Blend score_fusion_tuned_50sum
1,+Eyeglasses,2196,0.0924408014571949,0.2654826958105646,0.3866120218579235,0.0924408014571949,0.0707650273224044,0.0597449908925313,Blend score_fusion_tuned_50sum
2,-Heavy_Makeup,4087,0.0445314411548813,0.14117934915586,0.2040616589185221,0.0445314411548813,0.03332517739173,0.0277465133349642,Blend score_fusion_tuned_50sum
3,+Male,1595,0.0313479623824451,0.1184952978056426,0.1855799373040752,0.0313479623824451,0.0310971786833856,0.0297178683385581,Blend score_fusion_tuned_50sum
4,-Young,5355,0.0143790849673202,0.05359477124183,0.0969187675070028,0.0143790849673202,0.0131465919701214,0.0133706816059757,Blend score_fusion_tuned_50sum
5,+Blond_Hair,5469,0.0407752788443956,0.1353081002011336,0.2060705796306454,0.0407752788443956,0.0353629548363501,0.0317608337904548,Blend score_fusion_tuned_50sum
6,+Mustache,301,0.1029900332225913,0.2392026578073089,0.2956810631229236,0.1029900332225913,0.0624584717607972,0.0458471760797341,Blend score_fusion_tuned_50sum
7,-Young,5355,0.0143790849673202,0.05359477124183,0.0969187675070028,0.0143790849673202,0.0131465919701214,0.0133706816059757,Blend score_fusion_tuned_50sum
8,"+Eyeglasses, +Smiling",612,0.0800653594771241,0.2254901960784313,0.3218954248366013,0.0800653594771241,0.053267973856209,0.042483660130719,Blend score_fusion_tuned_50sum
9,"+Black_Hair, -Wavy_Hair",2572,0.0381026438569206,0.1341368584758942,0.223950233281493,0.0381026438569206,0.0322706065318819,0.0301321928460342,Blend score_fusion_tuned_50sum
10,"-Male, -Mustache",27,0.0,0.037037037037037,0.074074074074074,0.0,0.0074074074074074,0.0074074074074074,Blend score_fusion_tuned_50sum
11,"+Chubby, -Young",584,0.0,0.011986301369863,0.023972602739726,0.0,0.0023972602739726,0.0034246575342465,Blend score_fusion_tuned_50sum
12,"-Smiling, +Eyeglasses, +Wearing_Hat",79,0.050632911392405,0.2531645569620253,0.3670886075949367,0.050632911392405,0.0582278481012658,0.0481012658227848,Blend score_fusion_tuned_50sum
13,"+Wearing_Lipstick, -Heavy_Makeup, +Smiling",34,0.0588235294117647,0.088235294117647,0.088235294117647,0.0588235294117647,0.0176470588235294,0.0117647058823529,Blend score_fusion_tuned_50sum
0,+Smiling,4786,0.0785624738821562,0.2122858336815712,0.2910572503134141,0.0785624738821562,0.0577935645633089,0.0464270789803585,Blend score_fusion_tuned_75sum
1,+Eyeglasses,2196,0.0774134790528233,0.2103825136612022,0.3169398907103825,0.0774134790528233,0.0546448087431697,0.0461748633879778,Blend score_fusion_tuned_75sum
2,-Heavy_Makeup,4087,0.0401272326890139,0.1264986542696354,0.1876682162955713,0.0401272326890139,0.0290188402251042,0.0247125030584779,Blend score_fusion_tuned_75sum
3,+Male,1595,0.0539184952978056,0.1648902821316614,0.2476489028213166,0.0539184952978056,0.0462695924764891,0.0429467084639499,Blend score_fusion_tuned_75sum
4,-Young,5355,0.0171802054154995,0.0621848739495798,0.1090569561157796,0.0171802054154995,0.0156115779645192,0.0151633986928104,Blend score_fusion_tuned_75sum
5,+Blond_Hair,5469,0.0394953373560065,0.1312854269519107,0.2002194185408667,0.0394953373560065,0.0351435362954834,0.0311208630462603,Blend score_fusion_tuned_75sum
6,+Mustache,301,0.1063122923588039,0.2159468438538206,0.2790697674418604,0.1063122923588039,0.0591362126245846,0.0438538205980066,Blend score_fusion_tuned_75sum
7,-Young,5355,0.0171802054154995,0.0621848739495798,0.1090569561157796,0.0171802054154995,0.0156115779645192,0.0151633986928104,Blend score_fusion_tuned_75sum
8,"+Eyeglasses, +Smiling",612,0.0441176470588235,0.1617647058823529,0.2532679738562091,0.0441176470588235,0.0375816993464051,0.030392156862745,Blend score_fusion_tuned_75sum
9,"+Black_Hair, -Wavy_Hair",2572,0.0384914463452566,0.1360808709175738,0.21850699844479,0.0384914463452566,0.0319595645412132,0.0289269051321929,Blend score_fusion_tuned_75sum
10,"-Male, -Mustache",27,0.0,0.037037037037037,0.074074074074074,0.0,0.0074074074074074,0.0111111111111111,Blend score_fusion_tuned_75sum
11,"+Chubby, -Young",584,0.0017123287671232,0.0085616438356164,0.0273972602739726,0.0017123287671232,0.0020547945205479,0.0032534246575342,Blend score_fusion_tuned_75sum
12,"-Smiling, +Eyeglasses, +Wearing_Hat",79,0.050632911392405,0.1265822784810126,0.2278481012658227,0.050632911392405,0.0253164556962025,0.0253164556962025,Blend score_fusion_tuned_75sum
13,"+Wearing_Lipstick, -Heavy_Makeup, +Smiling",34,0.0588235294117647,0.0588235294117647,0.088235294117647,0.0588235294117647,0.0176470588235294,0.0117647058823529,Blend score_fusion_tuned_75sum
0,+Smiling,4786,0.0679063936481404,0.1913915587129126,0.2618052653572921,0.0679063936481404,0.0509820309235264,0.0411199331383194,Blend tuned_sum_only
1,+Eyeglasses,2196,0.0569216757741347,0.1675774134790528,0.2518214936247723,0.0569216757741347,0.0411657559198545,0.0347449908925319,Blend tuned_sum_only
2,-Heavy_Makeup,4087,0.0291167115243454,0.1076584291656471,0.1678492781991681,0.0291167115243454,0.0240763396134085,0.0212136041105945,Blend tuned_sum_only
3,+Male,1595,0.0495297805642633,0.161128526645768,0.25141065830721,0.0495297805642633,0.0448902821316616,0.0411285266457681,Blend tuned_sum_only
4,-Young,5355,0.0149393090569561,0.0549019607843137,0.0995331465919701,0.0149393090569561,0.0136321195144725,0.013109243697479,Blend tuned_sum_only
5,+Blond_Hair,5469,0.038398244651673,0.1261656609983543,0.1940025598829767,0.038398244651673,0.0337904552934721,0.0301517644907657,Blend tuned_sum_only
