method,description,checkpoint,model_id,top_pool,top_k,beta,max_hamming,query_entries,source_query_cases,macro_avg_filtered_candidates_in_pool,macro_avg_official_valid_candidates_in_filtered_pool,macro_filtered_pool_hit_rate,macro_raw_pool_hit_rate,macro_Recall@1,macro_Recall@5,macro_Recall@10,macro_Precision@1,macro_Precision@5,macro_Precision@10,micro_Recall@1,micro_Recall@5,micro_Recall@10,micro_Precision@1,micro_Precision@5,micro_Precision@10
oracle_query_only,Keep candidates satisfying requested query attributes only.,/Users/kuba/deep_learning/final_best_system/weights/best_val_official_like_at10.pt,openai/clip-vit-base-patch32,500,10,1.25,2,14,33052,279.63485083678006,8.296423221371372,0.9647185115663687,0.9647185115663687,0.12738360047312167,0.3517160632393908,0.503498556015862,0.12738360047312167,0.10486300302015214,0.09049159319497506,0.10280769696236233,0.2977732058574368,0.4240288030981484,0.10280769696236233,0.08341401428052644,0.07327544475372118
