epoch,step,train_loss,bce,macro_accuracy,macro_precision,macro_recall,macro_f1,micro_accuracy
1,80,0.712972542643547,0.34559375047683716,0.8344742655754089,0.5202735066413879,0.8743732571601868,0.6253873109817505,0.8344742655754089
2,160,0.5040830194950103,0.3157324194908142,0.8502580523490906,0.5482827425003052,0.8807671666145325,0.6495672464370728,0.8502579927444458
3,240,0.4783639393746853,0.30580195784568787,0.8559093475341797,0.5592471957206726,0.8812624216079712,0.6584430932998657,0.8559092879295349
4,320,0.4666329763829708,0.30971428751945496,0.8526715040206909,0.5539461970329285,0.8915256261825562,0.65700763463974,0.8526715040206909
5,400,0.4586952030658722,0.3085014820098877,0.8535096049308777,0.5579609870910645,0.8905693888664246,0.6575866341590881,0.8535096049308777
6,480,0.452456496655941,0.3018604516983032,0.8567662239074707,0.5643981695175171,0.8902348279953003,0.6639195680618286,0.8567662239074707
7,560,0.44772931300103663,0.29466965794563293,0.8600820302963257,0.5682206153869629,0.8881428837776184,0.6676056981086731,0.8600820302963257
8,640,0.44332050159573555,0.2953929901123047,0.860039234161377,0.5677105188369751,0.8899601101875305,0.6680740118026733,0.860039234161377
