method,checkpoint,probe_checkpoint,query_entries,source_query_cases,avg_kept_in_pool,avg_pred_hamming_kept,avg_query_margin_kept,macro_Recall@1,macro_Recall@5,macro_Recall@10,macro_Precision@1,macro_Precision@5,macro_Precision@10,micro_Recall@1,micro_Recall@5,micro_Recall@10,micro_Precision@1,micro_Precision@5,micro_Precision@10
A_cal_query_only_accuracy,/mnt/meditech/group1/deep_learning/cluster/artifacts/training_runs/hpsearch_hamming_weighted_v7_20260626_163418_long/hamming_weighted_v7_v7_70_001_h2_0p75_off0p7_same0p2_weak0p1_h20p75_lr5em05_beta0p75_long/checkpoints/best_val_official_like_at10.pt,/mnt/meditech/group1/deep_learning/cluster/artifacts/results/probe_reranker_v2_calibrated/probe_reranker_v2_calibrated_20260627_020152/probe/best_probe.pt,14,33052,320.75732179595786,5.199526992206869,0.2327844290246277,0.09934654578581768,0.29289373332008445,0.41741976975143835,0.09934654578581768,0.08250671500021033,0.07020008435741161,0.07578966477066441,0.23381338496913953,0.3445782403485417,0.07578966477066441,0.06299770059300437,0.0561206583565285
