query_id,query,sources,avg_kept_in_pool,avg_pred_hamming_kept,avg_query_margin_kept,Recall@1,Recall@5,Recall@10,Precision@1,Precision@5,Precision@10
0,+Smiling,4786,415.6615127455077,5.5681116739875645,0.38136871849648685,0.07730881738403678,0.22085248641872127,0.30296698704554953,0.07730881738403678,0.05954868366067621,0.048223986627663175
1,+Eyeglasses,2196,452.65983606557376,5.39831554455401,0.14714616444131498,0.17076502732240437,0.44581056466302366,0.5956284153005464,0.17076502732240437,0.12905282331511675,0.11329690346083643
2,-Heavy_Makeup,4087,229.75483239540006,4.7855033942181295,0.3312916995473033,0.06483973574749205,0.20406165891852215,0.3065818448739907,0.06483973574749205,0.04834842182529935,0.04181551260092905
3,+Male,1595,498.39122257053293,4.853848643437448,0.3915820465753071,0.1122257053291536,0.30595611285266455,0.4426332288401254,0.1122257053291536,0.09103448275862085,0.08733542319749171
4,-Young,5355,260.3869281045752,5.458912268139067,0.17894032710100533,0.04612511671335201,0.16862745098039217,0.26554621848739496,0.04612511671335201,0.04451914098972879,0.04203548085900953
5,+Blond_Hair,5469,369.14847321265313,4.793312720743257,0.09869151297479209,0.0784421283598464,0.24264033644176267,0.3660632656792832,0.0784421283598464,0.06578899250319861,0.05924300603400987
6,+Mustache,301,264.3887043189369,5.695664565032502,0.045566366397562216,0.12292358803986711,0.32558139534883723,0.43521594684385384,0.12292358803986711,0.09036544850498329,0.06910299003322264
7,-Young,5355,260.3869281045752,5.458912268139067,0.17894032710100533,0.04612511671335201,0.16862745098039217,0.26554621848739496,0.04612511671335201,0.04451914098972879,0.04203548085900953
8,"+Eyeglasses, +Smiling",612,224.0261437908497,5.735373186519722,0.2446542361057272,0.1715686274509804,0.4411764705882353,0.5915032679738562,0.1715686274509804,0.13758169934640566,0.1189542483660133
9,"+Black_Hair, -Wavy_Hair",2572,283.72395023328147,4.519902687792088,0.32003102785274734,0.06920684292379471,0.2301710730948678,0.36858475894245724,0.06920684292379471,0.05878693623639193,0.05489891135303202
10,"-Male, -Mustache",27,488.51851851851853,6.5371664453435825,0.7387586986577069,0.07407407407407407,0.18518518518518517,0.4074074074074074,0.07407407407407407,0.044444444444444446,0.04814814814814815
11,"+Chubby, -Young",584,185.0804794520548,6.3695429179766405,0.13368677577539667,0.08732876712328767,0.3647260273972603,0.5222602739726028,0.08732876712328767,0.08801369863013715,0.0700342465753428
12,"-Smiling, +Eyeglasses, +Wearing_Hat",79,75.70886075949367,5.963866571836833,0.22773437786705886,0.24050632911392406,0.7088607594936709,0.7974683544303798,0.24050632911392406,0.23544303797468333,0.1670886075949366
13,"+Wearing_Lipstick, -Heavy_Makeup, +Smiling",34,89.23529411764706,4.534381305470186,0.24399135437081843,0.029411764705882353,0.08823529411764706,0.17647058823529413,0.029411764705882353,0.017647058823529415,0.02058823529411765
