epoch,step,train_loss,bce,macro_accuracy,macro_precision,macro_recall,macro_f1,micro_accuracy
1,159,0.6105976322162077,0.3253009021282196,0.8443511724472046,0.5420375466346741,0.8838268518447876,0.643170952796936,0.8443511724472046
2,318,0.47346470584659456,0.30737513303756714,0.8544595837593079,0.5570794343948364,0.8872965574264526,0.6579463481903076,0.8544596433639526
3,477,0.4562784365887912,0.3014224171638489,0.8567134141921997,0.5617802739143372,0.8890607953071594,0.6625194549560547,0.8567134141921997
4,636,0.4458967662832272,0.29800349473953247,0.8579453229904175,0.5653887391090393,0.8914402723312378,0.666130781173706,0.8579453229904175
5,795,0.4383014108774797,0.29247888922691345,0.8609541058540344,0.5696334838867188,0.8911805152893066,0.6706460118293762,0.8609541058540344
6,954,0.43226993533800234,0.2931389808654785,0.8602104187011719,0.5680496692657471,0.8948105573654175,0.6698706746101379,0.8602104187011719
7,1113,0.4270940882229955,0.29160502552986145,0.8611429333686829,0.5706168413162231,0.8931856155395508,0.6706336736679077,0.8611428737640381
8,1272,0.422608438340373,0.2873843014240265,0.8629183769226074,0.5728293657302856,0.8927257657051086,0.6739522814750671,0.8629184365272522
