query_id,query,sources,avg_kept_in_pool,avg_pred_hamming_kept,avg_query_margin_kept,Recall@1,Recall@5,Recall@10,Precision@1,Precision@5,Precision@10
0,+Smiling,4786,3.188257417467614,1.8284989516685872,0.29000575249878374,0.08023401587964897,0.24174676138737985,0.3357709987463435,0.08023401587964897,0.06347680735478377,0.05234015879648877
1,+Eyeglasses,2196,2.785974499089253,1.8211956085545002,0.5267312388608951,0.1680327868852459,0.4430783242258652,0.5997267759562842,0.1680327868852459,0.13187613843351398,0.11548269581056318
2,-Heavy_Makeup,4087,1.7411304135062393,1.8188589326605167,0.1559094314348912,0.06239295326645461,0.20406165891852215,0.2977734279422559,0.06239295326645461,0.049669684365059565,0.04223146562270539
3,+Male,1595,3.4489028213166146,1.8438379786497245,0.46768209968973523,0.1373040752351097,0.3347962382445141,0.4677115987460815,0.1373040752351097,0.11184952978056405,0.10175548589341622
4,-Young,5355,4.913165266106443,1.8038892166284501,0.24846189574900845,0.05060690943043884,0.17236227824463118,0.2718954248366013,0.05060690943043884,0.043062558356675544,0.04018674136321114
5,+Blond_Hair,5469,6.628999817151216,1.8464745071075006,0.30764356573198093,0.07771073322362407,0.24666300969098556,0.37794843664289635,0.07771073322362407,0.06611812031449853,0.05957213384530996
6,+Mustache,301,5.495016611295681,1.7975310074977386,0.35152659309216033,0.08305647840531562,0.30564784053156147,0.4584717607973422,0.08305647840531562,0.08039867109634544,0.06910299003322258
7,-Young,5355,4.913165266106443,1.8038892166284501,0.24846189574900845,0.05060690943043884,0.17236227824463118,0.2718954248366013,0.05060690943043884,0.043062558356675544,0.04018674136321114
8,"+Eyeglasses, +Smiling",612,0.8398692810457516,1.8841845713279866,0.4331096137563388,0.16013071895424835,0.4215686274509804,0.565359477124183,0.16013071895424835,0.12843137254902,0.1101307189542487
9,"+Black_Hair, -Wavy_Hair",2572,3.3985225505443233,1.869817633257937,0.2951825426556244,0.06298600311041991,0.2006220839813375,0.3312597200622084,0.06298600311041991,0.049533437013997275,0.04712286158631379
10,"-Male, -Mustache",27,0.2962962962962963,1.75,0.4689210057258606,0.07407407407407407,0.2222222222222222,0.4444444444444444,0.07407407407407407,0.05185185185185185,0.05185185185185185
11,"+Chubby, -Young",584,1.7619863013698631,1.8260406352104024,0.3140365218228482,0.06506849315068493,0.2791095890410959,0.4366438356164384,0.06506849315068493,0.06472602739726027,0.05839041095890429
12,"-Smiling, +Eyeglasses, +Wearing_Hat",79,0.10126582278481013,1.6,0.5244967341423035,0.20253164556962025,0.569620253164557,0.7468354430379747,0.20253164556962025,0.18734177215189862,0.15949367088607588
13,"+Wearing_Lipstick, -Heavy_Makeup, +Smiling",34,0.14705882352941177,2.0,0.2094077944755554,0.058823529411764705,0.08823529411764706,0.17647058823529413,0.058823529411764705,0.017647058823529415,0.01764705882352941
