method,checkpoint,probe_checkpoint,query_entries,source_query_cases,avg_kept_in_pool,avg_pred_hamming_kept,avg_query_margin_kept,macro_Recall@1,macro_Recall@5,macro_Recall@10,macro_Precision@1,macro_Precision@5,macro_Precision@10,micro_Recall@1,micro_Recall@5,micro_Recall@10,micro_Precision@1,micro_Precision@5,micro_Precision@10
A_cal_query_only_precisionrecallmid,/mnt/meditech/group1/deep_learning/cluster/artifacts/training_runs/hpsearch_hamming_weighted_v7_20260626_163418_long/hamming_weighted_v7_v7_70_001_h2_0p75_off0p7_same0p2_weak0p1_h20p75_lr5em05_beta0p75_long/checkpoints/best_val_official_like_at10.pt,/mnt/meditech/group1/deep_learning/cluster/artifacts/results/probe_reranker_v2_calibrated/probe_reranker_v2_calibrated_20260627_020152/probe/best_probe.pt,14,33052,339.664679898342,6.269382667544389,0.2762291076490873,0.09992746340886753,0.28593296942083607,0.4166353415120311,0.09992746340886753,0.07963976205152064,0.0684418931440094,0.07451893985235386,0.2317560208156844,0.3422485779983057,0.07451893985235386,0.062005324942514234,0.055376376618660905
