epoch,step,train_loss,bce,macro_accuracy,macro_precision,macro_recall,macro_f1,micro_accuracy
1,80,0.7086064778268337,0.34986817836761475,0.8314517140388489,0.5197256207466125,0.8764449954032898,0.6242879033088684,0.8314516544342041
2,160,0.5034198936074972,0.314071923494339,0.8512722253799438,0.5510907173156738,0.8754680752754211,0.6493514180183411,0.8512722253799438
3,240,0.4781460579484701,0.30631890892982483,0.8549101948738098,0.5580903887748718,0.881142258644104,0.6583372354507446,0.854910135269165
4,320,0.46668739467859266,0.31103354692459106,0.8518750071525574,0.5526720285415649,0.8913620114326477,0.6561954021453857,0.8518749475479126
5,400,0.45918620340526106,0.3069533407688141,0.8550121188163757,0.5595566034317017,0.8862622976303101,0.6578342318534851,0.855012059211731
6,480,0.45294468998909,0.3057619035243988,0.8544370532035828,0.5602782964706421,0.8918067812919617,0.661504864692688,0.854436993598938
7,560,0.4484729703515768,0.2965574860572815,0.8586965799331665,0.5671524405479431,0.8890439867973328,0.6673563718795776,0.8586965799331665
8,640,0.4447530545294285,0.2947810888290405,0.8600366711616516,0.5688269734382629,0.8875247240066528,0.6685450673103333,0.8600367307662964
