query_id,query,sources,avg_kept_in_pool,avg_pred_hamming_kept,avg_query_margin_kept,Recall@1,Recall@5,Recall@10,Precision@1,Precision@5,Precision@10,method
8,"+Eyeglasses, +Smiling",612,500.0,4.859147279480704,0.0066322674804313,0.1862745098039215,0.4428104575163398,0.5964052287581699,0.1862745098039215,0.1392156862745101,0.1191176470588237,B_cal_soft_lq010_lh010_ls005_accuracy
9,"+Black_Hair, -Wavy_Hair",2572,500.0,4.2797272641959125,0.2014458599336688,0.0680404354587869,0.2278382581648522,0.359253499222395,0.0680404354587869,0.0568429237947124,0.0527604976671845,B_cal_soft_lq010_lh010_ls005_accuracy
10,"-Male, -Mustache",27,500.0,6.495481853131895,0.7280517904846756,0.074074074074074,0.2222222222222222,0.3703703703703703,0.074074074074074,0.0518518518518518,0.0407407407407407,B_cal_soft_lq010_lh010_ls005_accuracy
11,"+Chubby, -Young",584,500.0,5.018993394832089,0.0033987452543131,0.0804794520547945,0.3013698630136986,0.4520547945205479,0.0804794520547945,0.0719178082191781,0.0618150684931508,B_cal_soft_lq010_lh010_ls005_accuracy
12,"-Smiling, +Eyeglasses, +Wearing_Hat",79,500.0,4.915114155298547,-0.0873008430522831,0.2278481012658227,0.6708860759493671,0.810126582278481,0.2278481012658227,0.2455696202531643,0.1734177215189872,B_cal_soft_lq010_lh010_ls005_accuracy
13,"+Wearing_Lipstick, -Heavy_Makeup, +Smiling",34,500.0,4.384529611643623,0.13946133852005,0.0,0.0294117647058823,0.088235294117647,0.0,0.0058823529411764,0.0088235294117647,B_cal_soft_lq010_lh010_ls005_accuracy
0,+Smiling,4786,500.0,8.287284555217983,0.3049269303853821,0.0752193898871709,0.2156289176765566,0.2983702465524446,0.0752193898871709,0.0588382783117418,0.047743418303384,B_cal_soft_lq010_lh010_ls005_balancedaccuracy
1,+Eyeglasses,2196,500.0,9.750230886462823,0.4585255603212693,0.1857923497267759,0.4644808743169399,0.6133879781420765,0.1857923497267759,0.1391621129326029,0.1224954462659368,B_cal_soft_lq010_lh010_ls005_balancedaccuracy
2,-Heavy_Makeup,4087,500.0,7.255244774254896,-0.0768098232762054,0.0533398580866161,0.1808172253486665,0.2691460729141179,0.0533398580866161,0.0433569855639831,0.0372400293613892,B_cal_soft_lq010_lh010_ls005_balancedaccuracy
3,+Male,1595,500.0,9.617135247317227,0.4894831871911649,0.1253918495297805,0.3373040752351097,0.463949843260188,0.1253918495297805,0.1038244514106583,0.0931661442006263,B_cal_soft_lq010_lh010_ls005_balancedaccuracy
4,-Young,5355,500.0,8.083593660910257,0.2550873160101912,0.0485527544351073,0.1661998132586367,0.2644257703081232,0.0485527544351073,0.0436601307189537,0.0414752567693736,B_cal_soft_lq010_lh010_ls005_balancedaccuracy
5,+Blond_Hair,5469,500.0,7.753229474733638,0.2817944664337243,0.0817334064728469,0.2574510879502651,0.378496982995063,0.0817334064728469,0.0693728286706879,0.0619491680380327,B_cal_soft_lq010_lh010_ls005_balancedaccuracy
6,+Mustache,301,500.0,8.531335965343487,0.3018410073908856,0.1229235880398671,0.3654485049833887,0.4850498338870432,0.1229235880398671,0.099003322259136,0.0777408637873754,B_cal_soft_lq010_lh010_ls005_balancedaccuracy
7,-Young,5355,500.0,8.083593660910257,0.2550873160101912,0.0485527544351073,0.1661998132586367,0.2644257703081232,0.0485527544351073,0.0436601307189537,0.0414752567693736,B_cal_soft_lq010_lh010_ls005_balancedaccuracy
8,"+Eyeglasses, +Smiling",612,500.0,9.50291549847796,0.2316323019065011,0.1862745098039215,0.4428104575163398,0.5964052287581699,0.1862745098039215,0.1392156862745101,0.1191176470588237,B_cal_soft_lq010_lh010_ls005_balancedaccuracy
9,"+Black_Hair, -Wavy_Hair",2572,500.0,7.326769394414792,0.2514458442770211,0.0680404354587869,0.2278382581648522,0.359253499222395,0.0680404354587869,0.0568429237947124,0.0527604976671845,B_cal_soft_lq010_lh010_ls005_balancedaccuracy
10,"-Male, -Mustache",27,500.0,12.214667231948289,0.4655517924714971,0.074074074074074,0.2222222222222222,0.3703703703703703,0.074074074074074,0.0518518518518518,0.0407407407407407,B_cal_soft_lq010_lh010_ls005_balancedaccuracy
11,"+Chubby, -Young",584,500.0,9.34245591539226,0.415898746032625,0.0804794520547945,0.3013698630136986,0.4520547945205479,0.0804794520547945,0.0719178082191781,0.0618150684931508,B_cal_soft_lq010_lh010_ls005_balancedaccuracy
12,"-Smiling, +Eyeglasses, +Wearing_Hat",79,500.0,9.850557381593728,0.1960325199591962,0.2278481012658227,0.6708860759493671,0.810126582278481,0.2278481012658227,0.2455696202531643,0.1734177215189872,B_cal_soft_lq010_lh010_ls005_balancedaccuracy
13,"+Wearing_Lipstick, -Heavy_Makeup, +Smiling",34,500.0,8.117353369207944,0.1227946660536177,0.0,0.0294117647058823,0.088235294117647,0.0,0.0058823529411764,0.0088235294117647,B_cal_soft_lq010_lh010_ls005_balancedaccuracy
0,+Smiling,4786,500.0,6.739403577115912,0.4049268990624314,0.0752193898871709,0.2156289176765566,0.2983702465524446,0.0752193898871709,0.0588382783117418,0.047743418303384,B_cal_soft_lq010_lh010_ls005_f1
1,+Eyeglasses,2196,500.0,7.2162462449030365,0.0585255052254087,0.1857923497267759,0.4644808743169399,0.6133879781420765,0.1857923497267759,0.1391621129326029,0.1224954462659368,B_cal_soft_lq010_lh010_ls005_f1
2,-Heavy_Makeup,4087,500.0,5.8329129238306,-0.051809786382288,0.0533398580866161,0.1808172253486665,0.2691460729141179,0.0533398580866161,0.0433569855639831,0.0372400293613892,B_cal_soft_lq010_lh010_ls005_f1
3,+Male,1595,500.0,6.79345236407552,0.3894832188246018,0.1253918495297805,0.3373040752351097,0.463949843260188,0.1253918495297805,0.1038244514106583,0.0931661442006263,B_cal_soft_lq010_lh010_ls005_f1
4,-Young,5355,500.0,6.380561275865072,-0.0699126578076784,0.0485527544351073,0.1661998132586367,0.2644257703081232,0.0485527544351073,0.0436601307189537,0.0414752567693736,B_cal_soft_lq010_lh010_ls005_f1
5,+Blond_Hair,5469,500.0,6.1881173177095885,0.0317944548789272,0.0817334064728469,0.2574510879502651,0.378496982995063,0.0817334064728469,0.0693728286706879,0.0619491680380327,B_cal_soft_lq010_lh010_ls005_f1
6,+Mustache,301,500.0,6.852957134627029,-0.1231590253254553,0.1229235880398671,0.3654485049833887,0.4850498338870432,0.1229235880398671,0.099003322259136,0.0777408637873754,B_cal_soft_lq010_lh010_ls005_f1
7,-Young,5355,500.0,6.380561275865072,-0.0699126578076784,0.0485527544351073,0.1661998132586367,0.2644257703081232,0.0485527544351073,0.0436601307189537,0.0414752567693736,B_cal_soft_lq010_lh010_ls005_f1
8,"+Eyeglasses, +Smiling",612,500.0,6.845379411784652,0.0816322594213476,0.1862745098039215,0.4428104575163398,0.5964052287581699,0.1862745098039215,0.1392156862745101,0.1191176470588237,B_cal_soft_lq010_lh010_ls005_f1
9,"+Black_Hair, -Wavy_Hair",2572,500.0,5.8223696385349495,0.1889458709927985,0.0680404354587869,0.2278382581648522,0.359253499222395,0.0680404354587869,0.0568429237947124,0.0527604976671845,B_cal_soft_lq010_lh010_ls005_f1
10,"-Male, -Mustache",27,500.0,8.464148556744611,0.7280517904846756,0.074074074074074,0.2222222222222222,0.3703703703703703,0.074074074074074,0.0518518518518518,0.0407407407407407,B_cal_soft_lq010_lh010_ls005_f1
11,"+Chubby, -Young",584,500.0,6.826027734638894,0.0533987298010898,0.0804794520547945,0.3013698630136986,0.4520547945205479,0.0804794520547945,0.0719178082191781,0.0618150684931508,B_cal_soft_lq010_lh010_ls005_f1
12,"-Smiling, +Eyeglasses, +Wearing_Hat",79,500.0,7.149848412863816,-0.1373008401899398,0.2278481012658227,0.6708860759493671,0.810126582278481,0.2278481012658227,0.2455696202531643,0.1734177215189872,B_cal_soft_lq010_lh010_ls005_f1
13,"+Wearing_Lipstick, -Heavy_Makeup, +Smiling",34,500.0,6.36464737443363,0.1644613376873381,0.0,0.0294117647058823,0.088235294117647,0.0,0.0058823529411764,0.0088235294117647,B_cal_soft_lq010_lh010_ls005_f1
0,+Smiling,4786,500.0,6.209900837386945,0.3299269073499181,0.0752193898871709,0.2156289176765566,0.2983702465524446,0.0752193898871709,0.0588382783117418,0.047743418303384,B_cal_soft_lq010_lh010_ls005_precisionrecallmid
1,+Eyeglasses,2196,500.0,6.21524255045559,-0.0164744864568339,0.1857923497267759,0.4644808743169399,0.6133879781420765,0.1857923497267759,0.1391621129326029,0.1224954462659368,B_cal_soft_lq010_lh010_ls005_precisionrecallmid
2,-Heavy_Makeup,4087,500.0,5.386786165755449,0.0731901600666316,0.0533398580866161,0.1808172253486665,0.2691460729141179,0.0533398580866161,0.0433569855639831,0.0372400293613892,B_cal_soft_lq010_lh010_ls005_precisionrecallmid
3,+Male,1595,500.0,5.815892443014163,0.5644831782971804,0.1253918495297805,0.3373040752351097,0.463949843260188,0.1253918495297805,0.1038244514106583,0.0931661442006263,B_cal_soft_lq010_lh010_ls005_precisionrecallmid
4,-Young,5355,500.0,5.873316430911965,0.0300873411462426,0.0485527544351073,0.1661998132586367,0.2644257703081232,0.0485527544351073,0.0436601307189537,0.0414752567693736,B_cal_soft_lq010_lh010_ls005_precisionrecallmid
5,+Blond_Hair,5469,500.0,5.686146549516763,0.0067944178686763,0.0817334064728469,0.2574510879502651,0.378496982995063,0.0817334064728469,0.0693728286706879,0.0619491680380327,B_cal_soft_lq010_lh010_ls005_precisionrecallmid
6,+Mustache,301,500.0,6.115256106734672,-0.1231590253254553,0.1229235880398671,0.3654485049833887,0.4850498338870432,0.1229235880398671,0.099003322259136,0.0777408637873754,B_cal_soft_lq010_lh010_ls005_precisionrecallmid
7,-Young,5355,500.0,5.873316430911965,0.0300873411462426,0.0485527544351073,0.1661998132586367,0.2644257703081232,0.0485527544351073,0.0436601307189537,0.0414752567693736,B_cal_soft_lq010_lh010_ls005_precisionrecallmid
8,"+Eyeglasses, +Smiling",612,500.0,5.870523157462575,0.0066322674047709,0.1862745098039215,0.4428104575163398,0.5964052287581699,0.1862745098039215,0.1392156862745101,0.1191176470588237,B_cal_soft_lq010_lh010_ls005_precisionrecallmid
9,"+Black_Hair, -Wavy_Hair",2572,500.0,5.326308960955399,0.201445859945256,0.0680404354587869,0.2278382581648522,0.359253499222395,0.0680404354587869,0.0568429237947124,0.0527604976671845,B_cal_soft_lq010_lh010_ls005_precisionrecallmid
10,"-Male, -Mustache",27,500.0,7.485333760579427,0.6405518099113747,0.074074074074074,0.2222222222222222,0.3703703703703703,0.074074074074074,0.0518518518518518,0.0407407407407407,B_cal_soft_lq010_lh010_ls005_precisionrecallmid
11,"+Chubby, -Young",584,500.0,6.0432023348873605,0.0783987519630188,0.0804794520547945,0.3013698630136986,0.4520547945205479,0.0804794520547945,0.0719178082191781,0.0618150684931508,B_cal_soft_lq010_lh010_ls005_precisionrecallmid
12,"-Smiling, +Eyeglasses, +Wearing_Hat",79,500.0,6.143468648572512,-0.1373008392468283,0.2278481012658227,0.6708860759493671,0.810126582278481,0.2278481012658227,0.2455696202531643,0.1734177215189872,B_cal_soft_lq010_lh010_ls005_precisionrecallmid
13,"+Wearing_Lipstick, -Heavy_Makeup, +Smiling",34,500.0,5.447470847298117,0.1477946663165793,0.0,0.0294117647058823,0.088235294117647,0.0,0.0058823529411764,0.0088235294117647,B_cal_soft_lq010_lh010_ls005_precisionrecallmid
0,+Smiling,4786,500.0,5.211338736151134,0.2549269156658152,0.0725031341412453,0.2043460091934809,0.2812369410781445,0.0725031341412453,0.0554534057668192,0.0449226911826152,B_cal_soft_lq015_lh010_ls005_accuracy
1,+Eyeglasses,2196,500.0,5.2046350402475925,0.0585255052254087,0.1848816029143898,0.4631147540983606,0.6142987249544627,0.1848816029143898,0.1381602914389781,0.1221766848816017,B_cal_soft_lq015_lh010_ls005_accuracy
2,-Heavy_Makeup,4087,500.0,4.264820856251167,0.023190205185071,0.0442867629067775,0.161242965500367,0.2390506483973574,0.0442867629067775,0.037974064105701,0.0317837044286758,B_cal_soft_lq015_lh010_ls005_accuracy
3,+Male,1595,500.0,4.848579545155588,0.3894832188246018,0.1216300940438871,0.3379310344827586,0.4664576802507837,0.1216300940438871,0.1033228840125391,0.092789968652037,B_cal_soft_lq015_lh010_ls005_accuracy
4,-Young,5355,500.0,4.837256252064424,-0.0699126578076784,0.0472455648926237,0.1665732959850606,0.257889822595705,0.0472455648926237,0.0437721755368809,0.0406162464985987,B_cal_soft_lq015_lh010_ls005_accuracy
5,+Blond_Hair,5469,500.0,4.618023621183707,-0.0182055595423893,0.0817334064728469,0.2569025415980984,0.3806911684037301,0.0817334064728469,0.069409398427499,0.0620771621868716,B_cal_soft_lq015_lh010_ls005_accuracy
6,+Mustache,301,500.0,5.118717851036807,-0.1231590253254553,0.1262458471760797,0.3554817275747508,0.4950166112956811,0.1262458471760797,0.0996677740863786,0.0787375415282392,B_cal_soft_lq015_lh010_ls005_accuracy
7,-Young,5355,500.0,4.837256252064424,-0.0699126578076784,0.0472455648926237,0.1665732959850606,0.257889822595705,0.0472455648926237,0.0437721755368809,0.0406162464985987,B_cal_soft_lq015_lh010_ls005_accuracy
8,"+Eyeglasses, +Smiling",612,500.0,4.859147279480704,0.0066322674804313,0.184640522875817,0.4395424836601307,0.5964052287581699,0.184640522875817,0.1385620915032683,0.1174836601307192,B_cal_soft_lq015_lh010_ls005_accuracy
9,"+Black_Hair, -Wavy_Hair",2572,500.0,4.2797272641959125,0.2014458599336688,0.067262830482115,0.2293934681181959,0.3503110419906687,0.067262830482115,0.0562208398133749,0.0507776049766714,B_cal_soft_lq015_lh010_ls005_accuracy
10,"-Male, -Mustache",27,500.0,6.495481853131895,0.7280517904846756,0.074074074074074,0.2222222222222222,0.3703703703703703,0.074074074074074,0.0518518518518518,0.0444444444444444,B_cal_soft_lq015_lh010_ls005_accuracy
11,"+Chubby, -Young",584,500.0,5.018993394832089,0.0033987452543131,0.0787671232876712,0.2962328767123288,0.4520547945205479,0.0787671232876712,0.0678082191780821,0.0606164383561645,B_cal_soft_lq015_lh010_ls005_accuracy
12,"-Smiling, +Eyeglasses, +Wearing_Hat",79,500.0,4.915114155298547,-0.0873008430522831,0.2278481012658227,0.6708860759493671,0.8227848101265823,0.2278481012658227,0.2379746835443036,0.1746835443037973,B_cal_soft_lq015_lh010_ls005_accuracy
13,"+Wearing_Lipstick, -Heavy_Makeup, +Smiling",34,500.0,4.384529611643623,0.13946133852005,0.0,0.0,0.0588235294117647,0.0,0.0,0.0058823529411764,B_cal_soft_lq015_lh010_ls005_accuracy
0,+Smiling,4786,500.0,8.287284555217983,0.3049269303853821,0.0725031341412453,0.2043460091934809,0.2812369410781445,0.0725031341412453,0.0554534057668192,0.0449226911826152,B_cal_soft_lq015_lh010_ls005_balancedaccuracy
1,+Eyeglasses,2196,500.0,9.750230886462823,0.4585255603212693,0.1848816029143898,0.4631147540983606,0.6142987249544627,0.1848816029143898,0.1381602914389781,0.1221766848816017,B_cal_soft_lq015_lh010_ls005_balancedaccuracy
2,-Heavy_Makeup,4087,500.0,7.255244774254896,-0.0768098232762054,0.0442867629067775,0.161242965500367,0.2390506483973574,0.0442867629067775,0.037974064105701,0.0317837044286758,B_cal_soft_lq015_lh010_ls005_balancedaccuracy
3,+Male,1595,500.0,9.617135247317227,0.4894831871911649,0.1216300940438871,0.3379310344827586,0.4664576802507837,0.1216300940438871,0.1033228840125391,0.092789968652037,B_cal_soft_lq015_lh010_ls005_balancedaccuracy
4,-Young,5355,500.0,8.083593660910257,0.2550873160101912,0.0472455648926237,0.1665732959850606,0.257889822595705,0.0472455648926237,0.0437721755368809,0.0406162464985987,B_cal_soft_lq015_lh010_ls005_balancedaccuracy
5,+Blond_Hair,5469,500.0,7.753229474733638,0.2817944664337243,0.0817334064728469,0.2569025415980984,0.3806911684037301,0.0817334064728469,0.069409398427499,0.0620771621868716,B_cal_soft_lq015_lh010_ls005_balancedaccuracy
6,+Mustache,301,500.0,8.531335965343487,0.3018410073908856,0.1262458471760797,0.3554817275747508,0.4950166112956811,0.1262458471760797,0.0996677740863786,0.0787375415282392,B_cal_soft_lq015_lh010_ls005_balancedaccuracy
7,-Young,5355,500.0,8.083593660910257,0.2550873160101912,0.0472455648926237,0.1665732959850606,0.257889822595705,0.0472455648926237,0.0437721755368809,0.0406162464985987,B_cal_soft_lq015_lh010_ls005_balancedaccuracy
8,"+Eyeglasses, +Smiling",612,500.0,9.50291549847796,0.2316323019065011,0.184640522875817,0.4395424836601307,0.5964052287581699,0.184640522875817,0.1385620915032683,0.1174836601307192,B_cal_soft_lq015_lh010_ls005_balancedaccuracy
9,"+Black_Hair, -Wavy_Hair",2572,500.0,7.326769394414792,0.2514458442770211,0.067262830482115,0.2293934681181959,0.3503110419906687,0.067262830482115,0.0562208398133749,0.0507776049766714,B_cal_soft_lq015_lh010_ls005_balancedaccuracy
10,"-Male, -Mustache",27,500.0,12.214667231948289,0.4655517924714971,0.074074074074074,0.2222222222222222,0.3703703703703703,0.074074074074074,0.0518518518518518,0.0444444444444444,B_cal_soft_lq015_lh010_ls005_balancedaccuracy
11,"+Chubby, -Young",584,500.0,9.34245591539226,0.415898746032625,0.0787671232876712,0.2962328767123288,0.4520547945205479,0.0787671232876712,0.0678082191780821,0.0606164383561645,B_cal_soft_lq015_lh010_ls005_balancedaccuracy
12,"-Smiling, +Eyeglasses, +Wearing_Hat",79,500.0,9.850557381593728,0.1960325199591962,0.2278481012658227,0.6708860759493671,0.8227848101265823,0.2278481012658227,0.2379746835443036,0.1746835443037973,B_cal_soft_lq015_lh010_ls005_balancedaccuracy
13,"+Wearing_Lipstick, -Heavy_Makeup, +Smiling",34,500.0,8.117353369207944,0.1227946660536177,0.0,0.0,0.0588235294117647,0.0,0.0,0.0058823529411764,B_cal_soft_lq015_lh010_ls005_balancedaccuracy
0,+Smiling,4786,500.0,6.739403577115912,0.4049268990624314,0.0725031341412453,0.2043460091934809,0.2812369410781445,0.0725031341412453,0.0554534057668192,0.0449226911826152,B_cal_soft_lq015_lh010_ls005_f1
1,+Eyeglasses,2196,500.0,7.2162462449030365,0.0585255052254087,0.1848816029143898,0.4631147540983606,0.6142987249544627,0.1848816029143898,0.1381602914389781,0.1221766848816017,B_cal_soft_lq015_lh010_ls005_f1
2,-Heavy_Makeup,4087,500.0,5.8329129238306,-0.051809786382288,0.0442867629067775,0.161242965500367,0.2390506483973574,0.0442867629067775,0.037974064105701,0.0317837044286758,B_cal_soft_lq015_lh010_ls005_f1
3,+Male,1595,500.0,6.79345236407552,0.3894832188246018,0.1216300940438871,0.3379310344827586,0.4664576802507837,0.1216300940438871,0.1033228840125391,0.092789968652037,B_cal_soft_lq015_lh010_ls005_f1
4,-Young,5355,500.0,6.380561275865072,-0.0699126578076784,0.0472455648926237,0.1665732959850606,0.257889822595705,0.0472455648926237,0.0437721755368809,0.0406162464985987,B_cal_soft_lq015_lh010_ls005_f1
5,+Blond_Hair,5469,500.0,6.1881173177095885,0.0317944548789272,0.0817334064728469,0.2569025415980984,0.3806911684037301,0.0817334064728469,0.069409398427499,0.0620771621868716,B_cal_soft_lq015_lh010_ls005_f1
6,+Mustache,301,500.0,6.852957134627029,-0.1231590253254553,0.1262458471760797,0.3554817275747508,0.4950166112956811,0.1262458471760797,0.0996677740863786,0.0787375415282392,B_cal_soft_lq015_lh010_ls005_f1
7,-Young,5355,500.0,6.380561275865072,-0.0699126578076784,0.0472455648926237,0.1665732959850606,0.257889822595705,0.0472455648926237,0.0437721755368809,0.0406162464985987,B_cal_soft_lq015_lh010_ls005_f1
8,"+Eyeglasses, +Smiling",612,500.0,6.845379411784652,0.0816322594213476,0.184640522875817,0.4395424836601307,0.5964052287581699,0.184640522875817,0.1385620915032683,0.1174836601307192,B_cal_soft_lq015_lh010_ls005_f1
9,"+Black_Hair, -Wavy_Hair",2572,500.0,5.8223696385349495,0.1889458709927985,0.067262830482115,0.2293934681181959,0.3503110419906687,0.067262830482115,0.0562208398133749,0.0507776049766714,B_cal_soft_lq015_lh010_ls005_f1
10,"-Male, -Mustache",27,500.0,8.464148556744611,0.7280517904846756,0.074074074074074,0.2222222222222222,0.3703703703703703,0.074074074074074,0.0518518518518518,0.0444444444444444,B_cal_soft_lq015_lh010_ls005_f1
11,"+Chubby, -Young",584,500.0,6.826027734638894,0.0533987298010898,0.0787671232876712,0.2962328767123288,0.4520547945205479,0.0787671232876712,0.0678082191780821,0.0606164383561645,B_cal_soft_lq015_lh010_ls005_f1
12,"-Smiling, +Eyeglasses, +Wearing_Hat",79,500.0,7.149848412863816,-0.1373008401899398,0.2278481012658227,0.6708860759493671,0.8227848101265823,0.2278481012658227,0.2379746835443036,0.1746835443037973,B_cal_soft_lq015_lh010_ls005_f1
13,"+Wearing_Lipstick, -Heavy_Makeup, +Smiling",34,500.0,6.36464737443363,0.1644613376873381,0.0,0.0,0.0588235294117647,0.0,0.0,0.0058823529411764,B_cal_soft_lq015_lh010_ls005_f1
0,+Smiling,4786,500.0,6.209900837386945,0.3299269073499181,0.0725031341412453,0.2043460091934809,0.2812369410781445,0.0725031341412453,0.0554534057668192,0.0449226911826152,B_cal_soft_lq015_lh010_ls005_precisionrecallmid
1,+Eyeglasses,2196,500.0,6.21524255045559,-0.0164744864568339,0.1848816029143898,0.4631147540983606,0.6142987249544627,0.1848816029143898,0.1381602914389781,0.1221766848816017,B_cal_soft_lq015_lh010_ls005_precisionrecallmid
2,-Heavy_Makeup,4087,500.0,5.386786165755449,0.0731901600666316,0.0442867629067775,0.161242965500367,0.2390506483973574,0.0442867629067775,0.037974064105701,0.0317837044286758,B_cal_soft_lq015_lh010_ls005_precisionrecallmid
3,+Male,1595,500.0,5.815892443014163,0.5644831782971804,0.1216300940438871,0.3379310344827586,0.4664576802507837,0.1216300940438871,0.1033228840125391,0.092789968652037,B_cal_soft_lq015_lh010_ls005_precisionrecallmid
4,-Young,5355,500.0,5.873316430911965,0.0300873411462426,0.0472455648926237,0.1665732959850606,0.257889822595705,0.0472455648926237,0.0437721755368809,0.0406162464985987,B_cal_soft_lq015_lh010_ls005_precisionrecallmid
5,+Blond_Hair,5469,500.0,5.686146549516763,0.0067944178686763,0.0817334064728469,0.2569025415980984,0.3806911684037301,0.0817334064728469,0.069409398427499,0.0620771621868716,B_cal_soft_lq015_lh010_ls005_precisionrecallmid
6,+Mustache,301,500.0,6.115256106734672,-0.1231590253254553,0.1262458471760797,0.3554817275747508,0.4950166112956811,0.1262458471760797,0.0996677740863786,0.0787375415282392,B_cal_soft_lq015_lh010_ls005_precisionrecallmid
7,-Young,5355,500.0,5.873316430911965,0.0300873411462426,0.0472455648926237,0.1665732959850606,0.257889822595705,0.0472455648926237,0.0437721755368809,0.0406162464985987,B_cal_soft_lq015_lh010_ls005_precisionrecallmid
8,"+Eyeglasses, +Smiling",612,500.0,5.870523157462575,0.0066322674047709,0.184640522875817,0.4395424836601307,0.5964052287581699,0.184640522875817,0.1385620915032683,0.1174836601307192,B_cal_soft_lq015_lh010_ls005_precisionrecallmid
9,"+Black_Hair, -Wavy_Hair",2572,500.0,5.326308960955399,0.201445859945256,0.067262830482115,0.2293934681181959,0.3503110419906687,0.067262830482115,0.0562208398133749,0.0507776049766714,B_cal_soft_lq015_lh010_ls005_precisionrecallmid
10,"-Male, -Mustache",27,500.0,7.485333760579427,0.6405518099113747,0.074074074074074,0.2222222222222222,0.3703703703703703,0.074074074074074,0.0518518518518518,0.0444444444444444,B_cal_soft_lq015_lh010_ls005_precisionrecallmid
11,"+Chubby, -Young",584,500.0,6.0432023348873605,0.0783987519630188,0.0787671232876712,0.2962328767123288,0.4520547945205479,0.0787671232876712,0.0678082191780821,0.0606164383561645,B_cal_soft_lq015_lh010_ls005_precisionrecallmid
12,"-Smiling, +Eyeglasses, +Wearing_Hat",79,500.0,6.143468648572512,-0.1373008392468283,0.2278481012658227,0.6708860759493671,0.8227848101265823,0.2278481012658227,0.2379746835443036,0.1746835443037973,B_cal_soft_lq015_lh010_ls005_precisionrecallmid
13,"+Wearing_Lipstick, -Heavy_Makeup, +Smiling",34,500.0,5.447470847298117,0.1477946663165793,0.0,0.0,0.0588235294117647,0.0,0.0,0.0058823529411764,B_cal_soft_lq015_lh010_ls005_precisionrecallmid
0,+Smiling,4786,415.6615127455077,5.5681116739875645,0.3813687184964868,0.0862933556205599,0.2369410781445884,0.3221897200167154,0.0862933556205599,0.0646050982030914,0.0520476389469275,C_cal_hybrid_lh010_ls005_accuracy
1,+Eyeglasses,2196,452.65983606557376,5.39831554455401,0.1471461644413149,0.1857923497267759,0.4667577413479052,0.6138433515482696,0.1857923497267759,0.1405282331511821,0.1229052823315106,C_cal_hybrid_lh010_ls005_accuracy
2,-Heavy_Makeup,4087,229.7548323954001,4.7855033942181295,0.3312916995473033,0.0702226572057744,0.2148275018350868,0.3227306092488378,0.0702226572057744,0.0514803034010271,0.0443846342060182,C_cal_hybrid_lh010_ls005_accuracy
3,+Male,1595,498.3912225705329,4.853848643437448,0.3915820465753071,0.122257053291536,0.3423197492163009,0.464576802507837,0.122257053291536,0.1062068965517239,0.0943573667711592,C_cal_hybrid_lh010_ls005_accuracy
4,-Young,5355,260.3869281045752,5.458912268139067,0.1789403271010053,0.0472455648926237,0.1790849673202614,0.2782446311858076,0.0472455648926237,0.0467600373482721,0.04438842203548,C_cal_hybrid_lh010_ls005_accuracy
5,+Blond_Hair,5469,369.14847321265313,4.793312720743257,0.098691512974792,0.083013347961236,0.2578167855183763,0.379411226915341,0.083013347961236,0.0698482355092324,0.0627537026878773,C_cal_hybrid_lh010_ls005_accuracy
6,+Mustache,301,264.3887043189369,5.695664565032502,0.0455663663975622,0.0996677740863787,0.3056478405315614,0.4584717607973422,0.0996677740863787,0.0863787375415281,0.0710963455149502,C_cal_hybrid_lh010_ls005_accuracy
7,-Young,5355,260.3869281045752,5.458912268139067,0.1789403271010053,0.0472455648926237,0.1790849673202614,0.2782446311858076,0.0472455648926237,0.0467600373482721,0.04438842203548,C_cal_hybrid_lh010_ls005_accuracy
8,"+Eyeglasses, +Smiling",612,224.0261437908497,5.735373186519722,0.2446542361057272,0.1781045751633987,0.457516339869281,0.6078431372549019,0.1781045751633987,0.1444444444444449,0.1228758169934643,C_cal_hybrid_lh010_ls005_accuracy
9,"+Black_Hair, -Wavy_Hair",2572,283.72395023328147,4.519902687792088,0.3200310278527473,0.072706065318818,0.2387247278382581,0.380248833592535,0.072706065318818,0.0611197511664074,0.057659409020217,C_cal_hybrid_lh010_ls005_accuracy
10,"-Male, -Mustache",27,488.5185185185185,6.537166445343583,0.7387586986577069,0.037037037037037,0.1851851851851851,0.4074074074074074,0.037037037037037,0.0444444444444444,0.0444444444444444,C_cal_hybrid_lh010_ls005_accuracy
11,"+Chubby, -Young",584,185.0804794520548,6.3695429179766405,0.1336867757753966,0.0804794520547945,0.3407534246575342,0.5205479452054794,0.0804794520547945,0.0828767123287672,0.0702054794520551,C_cal_hybrid_lh010_ls005_accuracy
12,"-Smiling, +Eyeglasses, +Wearing_Hat",79,75.70886075949367,5.963866571836833,0.2277343778670588,0.2278481012658227,0.7341772151898734,0.8607594936708861,0.2278481012658227,0.2607594936708858,0.1835443037974682,C_cal_hybrid_lh010_ls005_accuracy
13,"+Wearing_Lipstick, -Heavy_Makeup, +Smiling",34,89.23529411764706,4.534381305470186,0.2439913543708184,0.0294117647058823,0.1176470588235294,0.2352941176470588,0.0294117647058823,0.0235294117647058,0.0235294117647058,C_cal_hybrid_lh010_ls005_accuracy
0,+Smiling,4786,421.4162139573757,8.723162414038276,0.4257848485961799,0.0854575846218136,0.238612620142081,0.3263685750104471,0.0854575846218136,0.0647304638529033,0.0527371500208933,C_cal_hybrid_lh010_ls005_balancedaccuracy
