query_id,query,sources,avg_kept_in_pool,avg_pred_hamming_kept,avg_query_margin_kept,Recall@1,Recall@5,Recall@10,Precision@1,Precision@5,Precision@10
0,+Smiling,4786,415.6615127455077,5.5681116739875645,0.38136871849648685,0.08629335562055997,0.2369410781445884,0.3221897200167154,0.08629335562055997,0.0646050982030914,0.05204763894692759
1,+Eyeglasses,2196,452.65983606557376,5.39831554455401,0.14714616444131498,0.18579234972677597,0.46675774134790526,0.6138433515482696,0.18579234972677597,0.14052823315118218,0.12290528233151067
2,-Heavy_Makeup,4087,229.75483239540006,4.7855033942181295,0.3312916995473033,0.0702226572057744,0.21482750183508686,0.3227306092488378,0.0702226572057744,0.051480303401027154,0.04438463420601825
3,+Male,1595,498.39122257053293,4.853848643437448,0.3915820465753071,0.12225705329153605,0.34231974921630093,0.464576802507837,0.12225705329153605,0.10620689655172394,0.09435736677115922
4,-Young,5355,260.3869281045752,5.458912268139067,0.17894032710100533,0.047245564892623715,0.17908496732026144,0.27824463118580767,0.047245564892623715,0.04676003734827211,0.04438842203548007
5,+Blond_Hair,5469,369.14847321265313,4.793312720743257,0.09869151297479209,0.08301334796123606,0.2578167855183763,0.379411226915341,0.08301334796123606,0.06984823550923246,0.06275370268787735
6,+Mustache,301,264.3887043189369,5.695664565032502,0.045566366397562216,0.09966777408637874,0.30564784053156147,0.4584717607973422,0.09966777408637874,0.08637873754152815,0.07109634551495023
7,-Young,5355,260.3869281045752,5.458912268139067,0.17894032710100533,0.047245564892623715,0.17908496732026144,0.27824463118580767,0.047245564892623715,0.04676003734827211,0.04438842203548007
8,"+Eyeglasses, +Smiling",612,224.0261437908497,5.735373186519722,0.2446542361057272,0.1781045751633987,0.45751633986928103,0.6078431372549019,0.1781045751633987,0.14444444444444493,0.1228758169934643
9,"+Black_Hair, -Wavy_Hair",2572,283.72395023328147,4.519902687792088,0.32003102785274734,0.07270606531881804,0.23872472783825816,0.380248833592535,0.07270606531881804,0.061119751166407436,0.05765940902021705
10,"-Male, -Mustache",27,488.51851851851853,6.5371664453435825,0.7387586986577069,0.037037037037037035,0.18518518518518517,0.4074074074074074,0.037037037037037035,0.044444444444444446,0.044444444444444446
11,"+Chubby, -Young",584,185.0804794520548,6.3695429179766405,0.13368677577539667,0.08047945205479452,0.3407534246575342,0.5205479452054794,0.08047945205479452,0.08287671232876723,0.07020547945205512
12,"-Smiling, +Eyeglasses, +Wearing_Hat",79,75.70886075949367,5.963866571836833,0.22773437786705886,0.22784810126582278,0.7341772151898734,0.8607594936708861,0.22784810126582278,0.2607594936708858,0.18354430379746825
13,"+Wearing_Lipstick, -Heavy_Makeup, +Smiling",34,89.23529411764706,4.534381305470186,0.24399135437081843,0.029411764705882353,0.11764705882352941,0.23529411764705882,0.029411764705882353,0.023529411764705882,0.023529411764705882
