epoch,step,train_loss,bce,macro_accuracy,macro_precision,macro_recall,macro_f1,micro_accuracy
1,80,0.6400650568306446,0.32803770899772644,0.8428260087966919,0.5389045476913452,0.8843539357185364,0.6432806849479675,0.8428260684013367
2,160,0.47542683519423007,0.30220335721969604,0.8584750890731812,0.5624423027038574,0.8757378458976746,0.6592269539833069,0.8584750890731812
3,240,0.4574358370155096,0.2990476191043854,0.8588588833808899,0.5646836161613464,0.8847293853759766,0.6641796827316284,0.8588588833808899
4,320,0.44760204218328,0.3002989888191223,0.8579264879226685,0.561393678188324,0.8927186727523804,0.6642261743545532,0.8579264879226685
5,400,0.44014697298407557,0.29812169075012207,0.8590942621231079,0.5654664039611816,0.8907782435417175,0.6650830507278442,0.8590942025184631
6,480,0.43449436090886595,0.3004136085510254,0.8569625616073608,0.5655691027641296,0.8949024081230164,0.6662940382957458,0.8569625616073608
7,560,0.4295045230537653,0.28736767172813416,0.8633753061294556,0.5736091732978821,0.8897711038589478,0.6734589338302612,0.863375186920166
8,640,0.4255469024181366,0.28943875432014465,0.8623622059822083,0.5722797513008118,0.8928090929985046,0.6730857491493225,0.8623622059822083
