query_id,query,sources,avg_kept_in_pool,avg_pred_hamming_kept,avg_query_margin_kept,Recall@1,Recall@5,Recall@10,Precision@1,Precision@5,Precision@10
0,+Smiling,4786,8.24174676138738,1.820330398641716,0.35386216183306374,0.08315921437526118,0.2511491851232762,0.36356038445465944,0.08315921437526118,0.06539908065190021,0.05806519013790143
1,+Eyeglasses,2196,9.839253187613844,1.810322920973775,0.14469576305803716,0.19444444444444445,0.49089253187613846,0.6489071038251366,0.19444444444444445,0.1595628415300527,0.13929872495446222
2,-Heavy_Makeup,4087,6.17714705162711,1.7963873164281052,0.15738536751034146,0.06435037925128456,0.21140200636163445,0.313922192317103,0.06435037925128456,0.051480303401027175,0.04438463420601826
3,+Male,1595,20.181818181818183,1.8152228092374247,0.3819814982979778,0.129153605015674,0.3586206896551724,0.47711598746081507,0.129153605015674,0.11711598746081471,0.10777429467084564
4,-Young,5355,6.3352007469654525,1.8125405120409068,0.13066045003565582,0.06834733893557422,0.20168067226890757,0.30084033613445377,0.06834733893557422,0.05445378151260426,0.04965452847805719
5,+Blond_Hair,5469,14.207350521119034,1.8396382474108113,0.1289772971096799,0.0903272993234595,0.28652404461510333,0.41689522764673614,0.0903272993234595,0.07888096544157798,0.06979338087401786
6,+Mustache,301,4.700996677740863,1.8086423086565595,0.039705571818143826,0.11627906976744186,0.3289036544850498,0.4717607973421927,0.11627906976744186,0.08903654485049822,0.07441860465116282
7,-Young,5355,6.3352007469654525,1.8125405120409068,0.13066045003565582,0.06834733893557422,0.20168067226890757,0.30084033613445377,0.06834733893557422,0.05445378151260426,0.04965452847805719
8,"+Eyeglasses, +Smiling",612,2.3006535947712417,1.8275158655258916,0.26051402796981155,0.15359477124183007,0.4477124183006536,0.5996732026143791,0.15359477124183007,0.13562091503268023,0.11732026143790877
9,"+Black_Hair, -Wavy_Hair",2572,10.783048211508554,1.8468224441051913,0.2616343908380091,0.07581648522550544,0.25699844479004663,0.38608087091757387,0.07581648522550544,0.06438569206842917,0.05769828926905067
10,"-Male, -Mustache",27,4.074074074074074,1.8857570886611938,0.6996187269687653,0.1111111111111111,0.2222222222222222,0.4074074074074074,0.1111111111111111,0.059259259259259255,0.05185185185185185
11,"+Chubby, -Young",584,3.4366438356164384,1.8241432150204977,0.13553140517324208,0.09246575342465753,0.2825342465753425,0.4366438356164384,0.09246575342465753,0.06952054794520549,0.060787671232876955
12,"-Smiling, +Eyeglasses, +Wearing_Hat",79,0.4050632911392405,1.9513888955116272,0.16834492608904839,0.21518987341772153,0.6075949367088608,0.7974683544303798,0.21518987341772153,0.19746835443037963,0.16455696202531636
13,"+Wearing_Lipstick, -Heavy_Makeup, +Smiling",34,0.7058823529411765,1.9038461630160992,0.22957475254168877,0.0,0.058823529411764705,0.14705882352941177,0.0,0.017647058823529415,0.01764705882352941
